client,cpu_mean,cpu_std
4,9.638159624413145,0.47876649809165395
8,9.893591549295776,0.06805968515383322
16,8.662741784037559,0.14032510798078926
32,8.456333333333335,0.17268437600423883
48,8.516816901408452,0.11030740141224357
64,8.500014084507043,0.15272757346796975
80,8.638319248826292,0.08042388061439554
96,8.958455399061036,0.2036659115370793
112,9.617826291079814,0.11712175869140441
