client,cpu_mean,cpu_std
4,8.45692957746479,0.13737376681340527
8,7.6838309859154945,0.3565161126007356
16,7.465220657276997,0.1839417431664225
32,7.805206572769954,0.19069571840213306
48,7.659924882629109,0.24225107606947696
64,7.700145539906103,0.1509405808951472
80,8.052948356807514,0.07902084974622443
96,8.972774647887325,0.15052671701246265
112,8.956384976525822,0.1411445671735252
