client,cpu_mean,cpu_std
4,14.871483568075119,0.6327437270543307
8,11.703023474178407,0.45504138458528237
16,10.325173708920188,0.08035608474078162
32,11.188492957746476,0.12236168599401889
48,10.803549295774646,0.18177057323647286
64,10.494690140845071,0.19383052366364478
80,10.714713615023475,0.27751903436117936
96,10.788474178403755,0.1413756117216679
112,10.973347417840372,0.037955423959419886
