client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,15.554774647887326,6.881342312366795
12,64,1:3,17.899483568075116,0.4005945172445038
12,64,1:6,16.555234741784044,0.4468753599106706
12,64,1:9,15.585568075117374,0.38792632667987365
