client,worker,write_tp_mean,write_tp_std,read_tp_mean,read_tp_std
2,8,2580.0,1061.0,1672.5,19.700000000000045
2,16,1643.9,46.10000000000002,1703.7,6.7000000000000455
4,8,2981.5,59.30000000000018,3160.0,37.19999999999982
4,16,3000.3,108.29999999999995,3038.9,9.099999999999909
