client,worker,read_queueLength, read_queueLength_std,write_queueLength,write_queueLength_std
2,8,1.3568821563616356,0.014487640346980024,1.3166707559777018,0.08981097980916974
2,16,1.3610423363080062,0.01609378626123359,1.2316877792763865,0.012397838447984255
4,8,1.762403088836971,0.045866647182045805,1.5148966729232827,0.017463232364799297
4,16,1.7557003190876141,0.10963732696162987,1.5272876170324436,0.01919633072538962
