PING 10.0.0.11 (10.0.0.11) 56(84) bytes of data.
64 bytes from 10.0.0.11: icmp_seq=1 ttl=64 time=0.906 ms
64 bytes from 10.0.0.11: icmp_seq=2 ttl=64 time=1.07 ms
64 bytes from 10.0.0.11: icmp_seq=3 ttl=64 time=3.17 ms
64 bytes from 10.0.0.11: icmp_seq=4 ttl=64 time=0.807 ms
64 bytes from 10.0.0.11: icmp_seq=5 ttl=64 time=0.989 ms
64 bytes from 10.0.0.11: icmp_seq=6 ttl=64 time=1.32 ms
64 bytes from 10.0.0.11: icmp_seq=7 ttl=64 time=2.34 ms
64 bytes from 10.0.0.11: icmp_seq=8 ttl=64 time=1.90 ms
64 bytes from 10.0.0.11: icmp_seq=9 ttl=64 time=1.12 ms
64 bytes from 10.0.0.11: icmp_seq=10 ttl=64 time=2.21 ms
64 bytes from 10.0.0.11: icmp_seq=11 ttl=64 time=0.997 ms
64 bytes from 10.0.0.11: icmp_seq=12 ttl=64 time=0.828 ms
64 bytes from 10.0.0.11: icmp_seq=13 ttl=64 time=1.12 ms
64 bytes from 10.0.0.11: icmp_seq=14 ttl=64 time=0.727 ms
64 bytes from 10.0.0.11: icmp_seq=15 ttl=64 time=0.710 ms
64 bytes from 10.0.0.11: icmp_seq=16 ttl=64 time=0.977 ms
64 bytes from 10.0.0.11: icmp_seq=17 ttl=64 time=0.740 ms
64 bytes from 10.0.0.11: icmp_seq=18 ttl=64 time=0.928 ms
64 bytes from 10.0.0.11: icmp_seq=19 ttl=64 time=0.899 ms
64 bytes from 10.0.0.11: icmp_seq=20 ttl=64 time=0.760 ms
64 bytes from 10.0.0.11: icmp_seq=21 ttl=64 time=0.935 ms
64 bytes from 10.0.0.11: icmp_seq=22 ttl=64 time=0.875 ms
64 bytes from 10.0.0.11: icmp_seq=23 ttl=64 time=2.34 ms
64 bytes from 10.0.0.11: icmp_seq=24 ttl=64 time=2.04 ms
64 bytes from 10.0.0.11: icmp_seq=25 ttl=64 time=0.785 ms
64 bytes from 10.0.0.11: icmp_seq=26 ttl=64 time=0.791 ms
64 bytes from 10.0.0.11: icmp_seq=27 ttl=64 time=1.07 ms
64 bytes from 10.0.0.11: icmp_seq=28 ttl=64 time=1.21 ms
64 bytes from 10.0.0.11: icmp_seq=29 ttl=64 time=1.10 ms
64 bytes from 10.0.0.11: icmp_seq=30 ttl=64 time=0.951 ms
64 bytes from 10.0.0.11: icmp_seq=31 ttl=64 time=0.828 ms
64 bytes from 10.0.0.11: icmp_seq=32 ttl=64 time=1.05 ms
64 bytes from 10.0.0.11: icmp_seq=33 ttl=64 time=0.914 ms
64 bytes from 10.0.0.11: icmp_seq=34 ttl=64 time=0.867 ms
64 bytes from 10.0.0.11: icmp_seq=35 ttl=64 time=1.94 ms
64 bytes from 10.0.0.11: icmp_seq=36 ttl=64 time=1.14 ms
64 bytes from 10.0.0.11: icmp_seq=37 ttl=64 time=1.29 ms
64 bytes from 10.0.0.11: icmp_seq=38 ttl=64 time=1.76 ms
64 bytes from 10.0.0.11: icmp_seq=39 ttl=64 time=1.80 ms
64 bytes from 10.0.0.11: icmp_seq=40 ttl=64 time=1.22 ms
64 bytes from 10.0.0.11: icmp_seq=41 ttl=64 time=0.933 ms
64 bytes from 10.0.0.11: icmp_seq=42 ttl=64 time=0.723 ms
64 bytes from 10.0.0.11: icmp_seq=43 ttl=64 time=1.23 ms
64 bytes from 10.0.0.11: icmp_seq=44 ttl=64 time=1.42 ms
64 bytes from 10.0.0.11: icmp_seq=45 ttl=64 time=1.02 ms
64 bytes from 10.0.0.11: icmp_seq=46 ttl=64 time=1.02 ms
64 bytes from 10.0.0.11: icmp_seq=47 ttl=64 time=0.931 ms
64 bytes from 10.0.0.11: icmp_seq=48 ttl=64 time=0.948 ms
64 bytes from 10.0.0.11: icmp_seq=49 ttl=64 time=1.11 ms
64 bytes from 10.0.0.11: icmp_seq=50 ttl=64 time=1.16 ms

--- 10.0.0.11 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9881ms
rtt min/avg/max/mdev = 0.710/1.200/3.171/0.512 ms
