requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,126.91134806629834,31445.038160220993,43515738.72554696,24697.080508287294,46189005.86149724,21903.870138121547,181000
