client,cpu_mean,cpu_std
2,5.177131147540983,0.3627394962369714
8,8.631202185792349,0.20779096226191038
16,7.562098360655739,0.33982039404078995
32,7.78044262295082,0.3452501704467301
48,7.776207650273224,0.4988106052870634
64,8.380398907103826,0.38748536958526547
80,7.811448087431695,0.33066926840746375
