client,cpu_mean,cpu_std
2,10.386103825136612,0.506631088476304
8,16.449852459016395,0.24025475706730562
16,14.781524590163935,0.3611051350649531
32,15.84945355191257,0.16287819809408038
48,16.427125683060112,0.2130518950312562
64,16.239114754098363,0.23618732553987198
80,15.396693989071041,0.3364915419369371
