client,worker,cpu_mean,cpu_std
6,8,4.280890710382513,0.12064086711442042
6,16,4.443896174863388,0.06766353454596548
6,32,4.757551912568307,0.054035058730777415
6,64,5.242382513661202,0.23042819522525246
24,8,10.375251366120219,0.1889869930704811
24,16,11.266316939890709,0.05372778747597199
24,32,11.60626775956284,0.23464074801589918
24,64,13.192967213114756,0.2449883041960781
48,8,9.700650273224042,0.1654909500885143
48,16,12.441114754098363,0.20508536424874996
48,32,14.386469945355193,0.06794625128286198
48,64,14.613748633879782,0.37954313458679967
96,8,9.513535519125682,0.2581151038781147
96,16,11.388786885245901,0.12807098147783047
96,32,15.838945355191257,0.334115787640897
96,64,17.508196721311478,0.12114520358297134
144,8,9.711158469945355,0.1903433167193272
144,16,11.483382513661203,0.5228284815590347
144,32,15.197524590163935,0.28536514026853416
144,64,19.668852459016392,0.1938781209692258
192,8,9.732387978142077,0.12119722897815262
192,16,11.591,0.2204684177169305
192,32,14.855885245901638,0.2974826374020422
192,64,19.24231147540984,0.14232532037501738
240,8,9.98002732240437,0.3075901836900054
240,16,11.469469945355193,0.34784846933102
240,32,14.518890710382513,0.3442462110042723
240,64,17.969010928961747,0.5289669609213453
