client,worker,read_netthreadTime,read_queueTime,read_workerPreTime,read_memcachedRTT,read_workerPostTime,write_netthreadTime,write_queueTime,write_workerPreTime,write_memcachedRTT,write_workerPostTime
6,8,0.016125915462740097,0.07696548751938105,0.013761285705438421,1.0616542471860837,0.01590213764831291,0.02895522713735629,0.07543915486277698,0.013215252602057014,0.9596215233665962,0.03182539056021249
6,16,0.015790227095640083,0.07880515249346574,0.013815605457145762,1.0643918725318622,0.016140420079434968,0.028642684533061204,0.08020674570577371,0.01342028920279522,0.9688050305971728,0.032224866471472734
6,32,0.01611661379723099,0.08176899007674536,0.014716759401550386,1.0596203822587429,0.01682847255324945,0.029103269259416475,0.07577802297159608,0.013874041753964497,0.962613972870626,0.032575562473225406
6,64,0.01616258235676335,0.08171101369470606,0.014900912722239307,1.0634565626439632,0.01667576743140676,0.02982490512222841,0.0841460327909395,0.014763483500869229,0.9278576949684942,0.031094907743785552
24,8,0.016527055210539165,2.1332032851042286,0.017888254913904476,5.026685123436505,0.018938195646798755,0.03154259054415525,0.40402209990317567,0.015069109190969371,1.453629667104213,0.043694398049778836
24,16,0.015840843178218236,0.24272964117744578,0.016516372858349514,6.860183549703457,0.01946166351841131,0.029355360336958913,0.16140691220298242,0.014943197806779182,1.6934344754960104,0.040317541828615744
24,32,0.01573131988231063,0.23536400769412666,0.01692643820610115,6.9093863701245795,0.019962199299652306,0.03068822154414673,0.15975707546580045,0.016065861308297926,1.742301512391353,0.0422305108079293
24,64,0.01627800889771797,0.2279998203826968,0.017864076660573203,6.906363514530241,0.020320287435996644,0.033083180743310216,0.15835068479854422,0.018124464843777683,1.7680195364705453,0.047362514739419236
48,8,0.014379151963363623,9.87861242863698,0.021149434538560996,5.381688750872922,0.019973269470872204,0.030450680344297456,2.492567128552435,0.016283946951309,1.6192910543251475,0.04871161882934074
48,16,0.017748094072002743,4.657670175913041,0.025012513506274498,10.441161447847337,0.019884997727496696,0.032624778369599476,0.8983556744946307,0.019825619704098768,2.6650830957223968,0.054799728877405106
48,32,0.017273064997623336,0.454903348560717,0.020115102411260223,14.617427205974417,0.021944322423324166,0.036244014972169614,0.244401067620321,0.023908287575009193,3.2366180854706843,0.06242929959746496
48,64,0.017830577260410853,0.46134412832291544,0.02015403137277967,14.584220323782517,0.021816590286902807,0.03676181232927658,0.2398880564298073,0.02453121900094531,3.2205116754254095,0.06145777973535854
96,8,0.015250170969733162,26.03415195156535,0.01972823679336864,5.375038445293079,0.019859235565634705,0.02989006579388691,7.507635530095524,0.015499407182948718,1.62439118016854,0.04762532785233802
96,16,0.015618981509962264,20.58350589292611,0.033159538112958575,10.825190834529797,0.019912190189197734,0.03002209024475393,4.944139649921709,0.02246701079820235,2.8961543476754144,0.05953343395435673
96,32,0.016519690426015598,9.875670634833247,0.04203679646985497,21.391743207461076,0.022600317039581975,0.0418209006127292,1.647939670293983,0.0397693124260346,4.495444393455276,0.09850483372863998
96,64,0.01927836748044599,0.48740120830269856,0.019609961194343165,30.811773780868307,0.02227627416541868,0.04282366454256358,0.49107723182879875,0.043975255526624395,5.610113178372788,0.09977607949071964
144,8,0.023484607555017342,41.963077663498126,0.020603594601268066,5.375925601715412,0.020213646771930435,0.029326912549370487,12.492200625924937,0.015278146161378599,1.6030203348532737,0.04748179944127053
144,16,0.021449469895450445,36.3457786303303,0.031492738294780005,10.809253370572451,0.020588444307915208,0.031371925679981094,9.444919251742947,0.024918385418878586,2.8862409795305837,0.06316362138316557
144,32,0.02002189670024361,25.88122205323623,0.05910629549957702,21.66344917502494,0.02175830884621971,0.04148216280004215,4.733599047404179,0.04786764751457138,4.8211502385460765,0.11302815882338048
144,64,0.02077465031965746,4.9667913984460235,0.025333239098332794,42.60082573370843,0.02198625794863889,0.04932975798593042,0.9671965898794611,0.06835858054944156,6.9363189275892765,0.1636828516474785
192,8,0.02465471671095412,58.87543276720904,0.021624822891880485,5.377651619495325,0.02044117443294703,0.02940851438729553,17.373049787948492,0.01583485835231097,1.5820495670924366,0.048758937462844966
192,16,0.02275121997067352,53.35548018322203,0.03394256051316197,10.806542958711242,0.020621495915255722,0.03179423017030502,13.476993818282446,0.02574778765821371,2.895571089465657,0.06487307652369571
192,32,0.020055558412479902,42.222306743747,0.05506223979819299,21.635797144940543,0.021744171361848103,0.04179162846297635,8.416637118685195,0.049410756448867,4.909375279310722,0.11509998398589671
192,64,0.019033097840751332,20.585043396067643,0.04649672057938018,43.46613450192484,0.021791363806199365,0.051587326764483604,2.5610603153327243,0.08047473688679523,7.761393457832397,0.2038114772110652
240,8,0.023912791765411483,74.93121240836605,0.02127566093966389,5.380165048546719,0.02058031704380462,0.03015345401382627,22.36627495016172,0.0157512586596246,1.6037248051484745,0.04922467050472717
240,16,0.021863449594560835,69.59750553898812,0.028300272401825963,10.823664579067602,0.02036238157064352,0.030345252433640862,17.9769990115574,0.022574086954173848,2.861644446252166,0.060541084627243946
240,32,0.020389790852471935,56.85785502534716,0.05866779108515933,21.653756229533446,0.023232793170228926,0.039644231524090974,12.443649028089602,0.04630873735120008,4.914237071577809,0.10595291677928366
240,64,0.02044093110761172,36.055069330046926,0.05198691956949545,43.47032079935533,0.022590472245303667,0.0495579164385376,5.537759566717561,0.07718739669725304,8.489077959554077,0.1944972410214296
