requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.3560315884049747,13062.446020712157,86558.72474988009,11368.60038235751,854875.2237669646,13309.099102202947,148029
