requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.3857620645826378,12633.544741019288,91387.05333661342,17758.846608913645,864096.0687413239,14144.360997381786,170727
