requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.347443524426149,13176.39634298342,94091.19604923633,11536.58407836849,831369.6865866722,13345.685933152325,148427
