requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.4550923027462395,15768.671821858237,177642.20721162795,22207.748938222307,981704.8659368178,18785.43904296181,118198
