requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.4355683031293007,15643.030276916745,163696.32702671416,15382.719263270266,923032.0149841156,17494.48445639172,77749
