requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,94.79147356567697,28435.04039135134,36735240.77835684,81566.62097317241,10744412.534062166,21764.038461756103,176721
