requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,5.880848337423712,69124.36362747865,665242.4744152206,73488.23639858393,1808794.7585843669,214207.8746497839,460430
