PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=0.767 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=0.801 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=0.725 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=0.841 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=0.902 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=0.837 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=1.30 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=1.17 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=0.816 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=1.32 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=1.09 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.826 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=1.37 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=1.07 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=0.823 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=0.995 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=0.884 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=1.49 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=0.948 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=0.749 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=1.08 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=1.04 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=0.830 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=1.56 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=0.774 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=1.08 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=0.885 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=0.994 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=1.37 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.755 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=0.835 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=1.35 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=0.842 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=1.18 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=1.14 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=0.857 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=1.12 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=0.910 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=1.00 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=1.55 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=1.10 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=0.872 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=2.29 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=1.99 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=0.950 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.938 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=0.760 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=0.888 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.988 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.903 ms

--- 10.0.0.5 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9886ms
rtt min/avg/max/mdev = 0.725/1.052/2.291/0.315 ms
