requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,2.9224398402258704,65394.40169703595,258854.79709036567,47296.11122756781,1346253.9374117695,150564.57944951643,398813
