PING 10.0.0.9 (10.0.0.9) 56(84) bytes of data.
64 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=0.645 ms
64 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=0.654 ms
64 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=0.568 ms
64 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=0.516 ms
64 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=0.725 ms
64 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=0.815 ms
64 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=0.942 ms
64 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=0.800 ms
64 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=0.576 ms
64 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=0.738 ms
64 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=0.632 ms
64 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=0.598 ms
64 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=0.892 ms
64 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=0.646 ms
64 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=0.919 ms
64 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=0.717 ms
64 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=0.637 ms
64 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=0.679 ms
64 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=0.694 ms
64 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=0.717 ms
64 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=0.589 ms
64 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=0.587 ms
64 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=0.558 ms
64 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=0.735 ms
64 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=0.652 ms
64 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=0.604 ms
64 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=0.589 ms
64 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=0.543 ms
64 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=0.562 ms
64 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=0.669 ms
64 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=0.584 ms
64 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=0.699 ms
64 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=0.622 ms
64 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=0.674 ms
64 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=0.700 ms
64 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=0.725 ms
64 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=0.582 ms
64 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=0.634 ms
64 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=0.670 ms
64 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=0.779 ms
64 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=0.595 ms
64 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=0.705 ms
64 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=0.570 ms
64 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=0.536 ms
64 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=0.578 ms
64 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=0.552 ms
64 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=0.516 ms
64 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=0.687 ms
64 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=0.450 ms
64 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=0.628 ms

--- 10.0.0.9 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9991ms
rtt min/avg/max/mdev = 0.450/0.653/0.942/0.105 ms
