PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=1.46 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=3.54 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=1.39 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=1.03 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=1.23 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=0.913 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=1.01 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=0.966 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=4.79 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=1.52 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=0.920 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=1.61 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=0.910 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=1.89 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=1.00 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=2.25 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=1.66 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=0.941 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=1.57 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=1.87 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=0.984 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.863 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=1.11 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=1.11 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=2.80 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=1.16 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=0.925 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=1.12 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=1.03 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=1.23 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=1.09 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=1.86 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.952 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=1.75 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=4.36 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.957 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=4.34 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=1.91 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=1.54 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=1.10 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=1.38 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=1.05 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=3.30 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=5.56 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=1.97 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=2.41 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=1.03 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=0.917 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=3.25 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=1.20 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9842ms
rtt min/avg/max/mdev = 0.863/1.737/5.565/1.108 ms
