requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
SET,18.6584375709251,52581.83049918423,2419800.0867245346,152299.6873728701,6333933.055905037,299097.33115651266,233521
