PING 10.0.0.4 (10.0.0.4) 56(84) bytes of data.
64 bytes from 10.0.0.4: icmp_seq=1 ttl=64 time=0.737 ms
64 bytes from 10.0.0.4: icmp_seq=2 ttl=64 time=0.896 ms
64 bytes from 10.0.0.4: icmp_seq=3 ttl=64 time=0.689 ms
64 bytes from 10.0.0.4: icmp_seq=4 ttl=64 time=0.618 ms
64 bytes from 10.0.0.4: icmp_seq=5 ttl=64 time=0.525 ms
64 bytes from 10.0.0.4: icmp_seq=6 ttl=64 time=1.29 ms
64 bytes from 10.0.0.4: icmp_seq=7 ttl=64 time=0.750 ms
64 bytes from 10.0.0.4: icmp_seq=8 ttl=64 time=0.583 ms
64 bytes from 10.0.0.4: icmp_seq=9 ttl=64 time=0.751 ms
64 bytes from 10.0.0.4: icmp_seq=10 ttl=64 time=0.485 ms
64 bytes from 10.0.0.4: icmp_seq=11 ttl=64 time=0.570 ms
64 bytes from 10.0.0.4: icmp_seq=12 ttl=64 time=0.731 ms
64 bytes from 10.0.0.4: icmp_seq=13 ttl=64 time=0.528 ms
64 bytes from 10.0.0.4: icmp_seq=14 ttl=64 time=0.658 ms
64 bytes from 10.0.0.4: icmp_seq=15 ttl=64 time=1.20 ms
64 bytes from 10.0.0.4: icmp_seq=16 ttl=64 time=0.767 ms
64 bytes from 10.0.0.4: icmp_seq=17 ttl=64 time=1.28 ms
64 bytes from 10.0.0.4: icmp_seq=18 ttl=64 time=0.415 ms
64 bytes from 10.0.0.4: icmp_seq=19 ttl=64 time=1.37 ms
64 bytes from 10.0.0.4: icmp_seq=20 ttl=64 time=0.689 ms
64 bytes from 10.0.0.4: icmp_seq=21 ttl=64 time=0.596 ms
64 bytes from 10.0.0.4: icmp_seq=22 ttl=64 time=1.24 ms
64 bytes from 10.0.0.4: icmp_seq=23 ttl=64 time=0.843 ms
64 bytes from 10.0.0.4: icmp_seq=24 ttl=64 time=0.595 ms
64 bytes from 10.0.0.4: icmp_seq=25 ttl=64 time=1.21 ms
64 bytes from 10.0.0.4: icmp_seq=26 ttl=64 time=0.582 ms
64 bytes from 10.0.0.4: icmp_seq=27 ttl=64 time=1.51 ms
64 bytes from 10.0.0.4: icmp_seq=28 ttl=64 time=0.581 ms
64 bytes from 10.0.0.4: icmp_seq=29 ttl=64 time=0.652 ms
64 bytes from 10.0.0.4: icmp_seq=30 ttl=64 time=0.475 ms
64 bytes from 10.0.0.4: icmp_seq=31 ttl=64 time=0.721 ms
64 bytes from 10.0.0.4: icmp_seq=32 ttl=64 time=0.783 ms
64 bytes from 10.0.0.4: icmp_seq=33 ttl=64 time=0.603 ms
64 bytes from 10.0.0.4: icmp_seq=34 ttl=64 time=0.725 ms
64 bytes from 10.0.0.4: icmp_seq=35 ttl=64 time=0.649 ms
64 bytes from 10.0.0.4: icmp_seq=36 ttl=64 time=0.710 ms
64 bytes from 10.0.0.4: icmp_seq=37 ttl=64 time=0.559 ms
64 bytes from 10.0.0.4: icmp_seq=38 ttl=64 time=0.607 ms
64 bytes from 10.0.0.4: icmp_seq=39 ttl=64 time=0.704 ms
64 bytes from 10.0.0.4: icmp_seq=40 ttl=64 time=0.601 ms
64 bytes from 10.0.0.4: icmp_seq=41 ttl=64 time=0.696 ms
64 bytes from 10.0.0.4: icmp_seq=42 ttl=64 time=5.93 ms
64 bytes from 10.0.0.4: icmp_seq=43 ttl=64 time=0.928 ms
64 bytes from 10.0.0.4: icmp_seq=44 ttl=64 time=0.673 ms
64 bytes from 10.0.0.4: icmp_seq=45 ttl=64 time=0.543 ms
64 bytes from 10.0.0.4: icmp_seq=46 ttl=64 time=0.563 ms
64 bytes from 10.0.0.4: icmp_seq=47 ttl=64 time=0.631 ms
64 bytes from 10.0.0.4: icmp_seq=48 ttl=64 time=0.575 ms
64 bytes from 10.0.0.4: icmp_seq=49 ttl=64 time=0.527 ms
64 bytes from 10.0.0.4: icmp_seq=50 ttl=64 time=0.634 ms

--- 10.0.0.4 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9949ms
rtt min/avg/max/mdev = 0.415/0.844/5.937/0.769 ms
