PING 10.0.0.9 (10.0.0.9) 56(84) bytes of data.
64 bytes from 10.0.0.9: icmp_seq=1 ttl=64 time=0.524 ms
64 bytes from 10.0.0.9: icmp_seq=2 ttl=64 time=0.449 ms
64 bytes from 10.0.0.9: icmp_seq=3 ttl=64 time=0.455 ms
64 bytes from 10.0.0.9: icmp_seq=4 ttl=64 time=0.452 ms
64 bytes from 10.0.0.9: icmp_seq=5 ttl=64 time=0.505 ms
64 bytes from 10.0.0.9: icmp_seq=6 ttl=64 time=0.577 ms
64 bytes from 10.0.0.9: icmp_seq=7 ttl=64 time=0.644 ms
64 bytes from 10.0.0.9: icmp_seq=8 ttl=64 time=0.454 ms
64 bytes from 10.0.0.9: icmp_seq=9 ttl=64 time=0.683 ms
64 bytes from 10.0.0.9: icmp_seq=10 ttl=64 time=1.31 ms
64 bytes from 10.0.0.9: icmp_seq=11 ttl=64 time=0.540 ms
64 bytes from 10.0.0.9: icmp_seq=12 ttl=64 time=0.449 ms
64 bytes from 10.0.0.9: icmp_seq=13 ttl=64 time=0.544 ms
64 bytes from 10.0.0.9: icmp_seq=14 ttl=64 time=0.798 ms
64 bytes from 10.0.0.9: icmp_seq=15 ttl=64 time=0.607 ms
64 bytes from 10.0.0.9: icmp_seq=16 ttl=64 time=0.563 ms
64 bytes from 10.0.0.9: icmp_seq=17 ttl=64 time=0.962 ms
64 bytes from 10.0.0.9: icmp_seq=18 ttl=64 time=0.682 ms
64 bytes from 10.0.0.9: icmp_seq=19 ttl=64 time=0.621 ms
64 bytes from 10.0.0.9: icmp_seq=20 ttl=64 time=0.636 ms
64 bytes from 10.0.0.9: icmp_seq=21 ttl=64 time=0.501 ms
64 bytes from 10.0.0.9: icmp_seq=22 ttl=64 time=0.678 ms
64 bytes from 10.0.0.9: icmp_seq=23 ttl=64 time=0.534 ms
64 bytes from 10.0.0.9: icmp_seq=24 ttl=64 time=0.631 ms
64 bytes from 10.0.0.9: icmp_seq=25 ttl=64 time=0.588 ms
64 bytes from 10.0.0.9: icmp_seq=26 ttl=64 time=0.724 ms
64 bytes from 10.0.0.9: icmp_seq=27 ttl=64 time=0.570 ms
64 bytes from 10.0.0.9: icmp_seq=28 ttl=64 time=0.504 ms
64 bytes from 10.0.0.9: icmp_seq=29 ttl=64 time=0.702 ms
64 bytes from 10.0.0.9: icmp_seq=30 ttl=64 time=0.601 ms
64 bytes from 10.0.0.9: icmp_seq=31 ttl=64 time=0.614 ms
64 bytes from 10.0.0.9: icmp_seq=32 ttl=64 time=0.642 ms
64 bytes from 10.0.0.9: icmp_seq=33 ttl=64 time=0.641 ms
64 bytes from 10.0.0.9: icmp_seq=34 ttl=64 time=0.647 ms
64 bytes from 10.0.0.9: icmp_seq=35 ttl=64 time=0.693 ms
64 bytes from 10.0.0.9: icmp_seq=36 ttl=64 time=0.758 ms
64 bytes from 10.0.0.9: icmp_seq=37 ttl=64 time=0.563 ms
64 bytes from 10.0.0.9: icmp_seq=38 ttl=64 time=0.506 ms
64 bytes from 10.0.0.9: icmp_seq=39 ttl=64 time=0.692 ms
64 bytes from 10.0.0.9: icmp_seq=40 ttl=64 time=0.631 ms
64 bytes from 10.0.0.9: icmp_seq=41 ttl=64 time=0.602 ms
64 bytes from 10.0.0.9: icmp_seq=42 ttl=64 time=0.771 ms
64 bytes from 10.0.0.9: icmp_seq=43 ttl=64 time=0.712 ms
64 bytes from 10.0.0.9: icmp_seq=44 ttl=64 time=0.834 ms
64 bytes from 10.0.0.9: icmp_seq=45 ttl=64 time=0.595 ms
64 bytes from 10.0.0.9: icmp_seq=46 ttl=64 time=0.561 ms
64 bytes from 10.0.0.9: icmp_seq=47 ttl=64 time=0.633 ms
64 bytes from 10.0.0.9: icmp_seq=48 ttl=64 time=0.501 ms
64 bytes from 10.0.0.9: icmp_seq=49 ttl=64 time=0.497 ms
64 bytes from 10.0.0.9: icmp_seq=50 ttl=64 time=0.629 ms

--- 10.0.0.9 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9992ms
rtt min/avg/max/mdev = 0.449/0.624/1.314/0.145 ms
