PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=0.699 ms
64 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=0.797 ms
64 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=0.811 ms
64 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=0.593 ms
64 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=1.10 ms
64 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=0.679 ms
64 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=0.735 ms
64 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=0.664 ms
64 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=0.856 ms
64 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=0.877 ms
64 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=1.22 ms
64 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=0.682 ms
64 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=0.590 ms
64 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=1.23 ms
64 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=0.545 ms
64 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=1.07 ms
64 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=0.876 ms
64 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=0.790 ms
64 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=0.871 ms
64 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=0.740 ms
64 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=0.720 ms
64 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=0.710 ms
64 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=0.744 ms
64 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=1.00 ms
64 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=0.675 ms
64 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=0.885 ms
64 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=0.756 ms
64 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=0.579 ms
64 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=0.612 ms
64 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=0.770 ms
64 bytes from 10.0.0.8: icmp_seq=31 ttl=64 time=0.699 ms
64 bytes from 10.0.0.8: icmp_seq=32 ttl=64 time=0.853 ms
64 bytes from 10.0.0.8: icmp_seq=33 ttl=64 time=0.670 ms
64 bytes from 10.0.0.8: icmp_seq=34 ttl=64 time=0.642 ms
64 bytes from 10.0.0.8: icmp_seq=35 ttl=64 time=0.571 ms
64 bytes from 10.0.0.8: icmp_seq=36 ttl=64 time=0.884 ms
64 bytes from 10.0.0.8: icmp_seq=37 ttl=64 time=0.650 ms
64 bytes from 10.0.0.8: icmp_seq=38 ttl=64 time=1.36 ms
64 bytes from 10.0.0.8: icmp_seq=39 ttl=64 time=0.701 ms
64 bytes from 10.0.0.8: icmp_seq=40 ttl=64 time=0.670 ms
64 bytes from 10.0.0.8: icmp_seq=41 ttl=64 time=0.829 ms
64 bytes from 10.0.0.8: icmp_seq=42 ttl=64 time=0.725 ms
64 bytes from 10.0.0.8: icmp_seq=43 ttl=64 time=0.684 ms
64 bytes from 10.0.0.8: icmp_seq=44 ttl=64 time=0.881 ms
64 bytes from 10.0.0.8: icmp_seq=45 ttl=64 time=0.581 ms
64 bytes from 10.0.0.8: icmp_seq=46 ttl=64 time=1.64 ms
64 bytes from 10.0.0.8: icmp_seq=47 ttl=64 time=0.874 ms
64 bytes from 10.0.0.8: icmp_seq=48 ttl=64 time=0.681 ms
64 bytes from 10.0.0.8: icmp_seq=49 ttl=64 time=0.697 ms
64 bytes from 10.0.0.8: icmp_seq=50 ttl=64 time=0.661 ms

--- 10.0.0.8 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9971ms
rtt min/avg/max/mdev = 0.545/0.797/1.648/0.214 ms
