PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=0.617 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=0.533 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=0.606 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=0.890 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=0.946 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=0.685 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=0.519 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=0.787 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.717 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=0.682 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=0.850 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=0.636 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=0.743 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=0.604 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=0.586 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=0.511 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=0.955 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.764 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.688 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.642 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=1.06 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=0.676 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=0.728 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=0.594 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=0.549 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=0.980 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=0.690 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=0.535 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=0.798 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=0.750 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=0.693 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=0.675 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=0.700 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=0.462 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=0.571 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=0.724 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=0.571 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=1.43 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.665 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=0.712 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=0.715 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.586 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=1.08 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=0.797 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=0.740 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=0.929 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.620 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.739 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=0.604 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=0.736 ms

--- 10.0.0.10 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9981ms
rtt min/avg/max/mdev = 0.462/0.721/1.437/0.175 ms
