PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=1.68 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=1.02 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=0.899 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=0.873 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=1.49 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=1.17 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=6.42 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=2.65 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=0.961 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=1.36 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=1.28 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=1.43 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=1.20 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=0.913 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=2.29 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=2.59 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=3.08 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=7.62 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=3.56 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=1.44 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=0.890 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.999 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=1.17 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=1.38 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.885 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=0.715 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=1.46 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=0.827 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=0.958 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=0.880 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=1.01 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=0.958 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=1.90 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=2.85 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=0.792 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.759 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=0.961 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=0.839 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=1.20 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=1.21 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=0.679 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=1.04 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=2.41 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=1.81 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=1.25 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=0.951 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=1.30 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=1.28 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=0.903 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=1.17 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9859ms
rtt min/avg/max/mdev = 0.679/1.589/7.623/1.291 ms
