PING 10.0.0.8 (10.0.0.8) 56(84) bytes of data.
64 bytes from 10.0.0.8: icmp_seq=1 ttl=64 time=0.692 ms
64 bytes from 10.0.0.8: icmp_seq=2 ttl=64 time=0.711 ms
64 bytes from 10.0.0.8: icmp_seq=3 ttl=64 time=0.819 ms
64 bytes from 10.0.0.8: icmp_seq=4 ttl=64 time=1.24 ms
64 bytes from 10.0.0.8: icmp_seq=5 ttl=64 time=0.944 ms
64 bytes from 10.0.0.8: icmp_seq=6 ttl=64 time=0.769 ms
64 bytes from 10.0.0.8: icmp_seq=7 ttl=64 time=0.824 ms
64 bytes from 10.0.0.8: icmp_seq=8 ttl=64 time=0.793 ms
64 bytes from 10.0.0.8: icmp_seq=9 ttl=64 time=1.00 ms
64 bytes from 10.0.0.8: icmp_seq=10 ttl=64 time=0.679 ms
64 bytes from 10.0.0.8: icmp_seq=11 ttl=64 time=0.845 ms
64 bytes from 10.0.0.8: icmp_seq=12 ttl=64 time=0.708 ms
64 bytes from 10.0.0.8: icmp_seq=13 ttl=64 time=0.928 ms
64 bytes from 10.0.0.8: icmp_seq=14 ttl=64 time=0.935 ms
64 bytes from 10.0.0.8: icmp_seq=15 ttl=64 time=0.743 ms
64 bytes from 10.0.0.8: icmp_seq=16 ttl=64 time=0.789 ms
64 bytes from 10.0.0.8: icmp_seq=17 ttl=64 time=1.21 ms
64 bytes from 10.0.0.8: icmp_seq=18 ttl=64 time=1.34 ms
64 bytes from 10.0.0.8: icmp_seq=19 ttl=64 time=0.684 ms
64 bytes from 10.0.0.8: icmp_seq=20 ttl=64 time=1.25 ms
64 bytes from 10.0.0.8: icmp_seq=21 ttl=64 time=0.790 ms
64 bytes from 10.0.0.8: icmp_seq=22 ttl=64 time=0.723 ms
64 bytes from 10.0.0.8: icmp_seq=23 ttl=64 time=1.58 ms
64 bytes from 10.0.0.8: icmp_seq=24 ttl=64 time=1.09 ms
64 bytes from 10.0.0.8: icmp_seq=25 ttl=64 time=0.806 ms
64 bytes from 10.0.0.8: icmp_seq=26 ttl=64 time=0.575 ms
64 bytes from 10.0.0.8: icmp_seq=27 ttl=64 time=0.820 ms
64 bytes from 10.0.0.8: icmp_seq=28 ttl=64 time=0.604 ms
64 bytes from 10.0.0.8: icmp_seq=29 ttl=64 time=0.793 ms
64 bytes from 10.0.0.8: icmp_seq=30 ttl=64 time=0.820 ms
64 bytes from 10.0.0.8: icmp_seq=31 ttl=64 time=0.765 ms
64 bytes from 10.0.0.8: icmp_seq=32 ttl=64 time=0.793 ms
64 bytes from 10.0.0.8: icmp_seq=33 ttl=64 time=0.972 ms
64 bytes from 10.0.0.8: icmp_seq=34 ttl=64 time=1.30 ms
64 bytes from 10.0.0.8: icmp_seq=35 ttl=64 time=0.710 ms
64 bytes from 10.0.0.8: icmp_seq=36 ttl=64 time=1.11 ms
64 bytes from 10.0.0.8: icmp_seq=37 ttl=64 time=0.719 ms
64 bytes from 10.0.0.8: icmp_seq=38 ttl=64 time=1.07 ms
64 bytes from 10.0.0.8: icmp_seq=39 ttl=64 time=1.04 ms
64 bytes from 10.0.0.8: icmp_seq=40 ttl=64 time=0.895 ms
64 bytes from 10.0.0.8: icmp_seq=41 ttl=64 time=0.736 ms
64 bytes from 10.0.0.8: icmp_seq=42 ttl=64 time=0.794 ms
64 bytes from 10.0.0.8: icmp_seq=43 ttl=64 time=0.866 ms
64 bytes from 10.0.0.8: icmp_seq=44 ttl=64 time=1.23 ms
64 bytes from 10.0.0.8: icmp_seq=45 ttl=64 time=0.777 ms
64 bytes from 10.0.0.8: icmp_seq=46 ttl=64 time=1.21 ms
64 bytes from 10.0.0.8: icmp_seq=47 ttl=64 time=0.726 ms
64 bytes from 10.0.0.8: icmp_seq=48 ttl=64 time=0.859 ms
64 bytes from 10.0.0.8: icmp_seq=49 ttl=64 time=0.814 ms
64 bytes from 10.0.0.8: icmp_seq=50 ttl=64 time=0.781 ms

--- 10.0.0.8 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9937ms
rtt min/avg/max/mdev = 0.575/0.894/1.584/0.218 ms
