mw,sharded,ratio,rep,latency,weight
2,false,1:6,1,60,85
2,false,1:6,1,61,103
2,false,1:6,1,62,91
2,false,1:6,1,63,98
2,false,1:6,1,64,62
2,false,1:6,1,65,89
2,false,1:6,1,66,71
2,false,1:6,1,67,55
2,false,1:6,1,68,72
2,false,1:6,1,69,65
2,false,1:6,1,70,53
2,false,1:6,1,71,54
2,false,1:6,1,72,59
2,false,1:6,1,73,44
2,false,1:6,1,74,51
2,false,1:6,1,75,57
2,false,1:6,1,76,50
2,false,1:6,1,77,36
2,false,1:6,1,78,44
2,false,1:6,1,79,35
2,false,1:6,1,80,39
2,false,1:6,1,81,28
2,false,1:6,1,82,38
2,false,1:6,1,83,29
2,false,1:6,1,84,29
2,false,1:6,1,85,18
2,false,1:6,1,86,30
2,false,1:6,1,87,21
2,false,1:6,1,88,19
2,false,1:6,1,89,18
2,false,1:6,1,90,6
2,false,1:6,1,91,18
2,false,1:6,1,92,11
2,false,1:6,1,93,7
2,false,1:6,1,94,8
2,false,1:6,1,95,6
2,false,1:6,1,96,9
2,false,1:6,1,97,9
2,false,1:6,1,98,4
2,false,1:6,1,99,5
2,false,1:6,1,100,6
1,false,1:6,2,1,0
1,false,1:6,2,2,0
1,false,1:6,2,3,28
1,false,1:6,2,4,3871
1,false,1:6,2,5,17161
1,false,1:6,2,6,20105
1,false,1:6,2,7,23462
1,false,1:6,2,8,25510
1,false,1:6,2,9,21227
1,false,1:6,2,10,14955
1,false,1:6,2,11,10181
1,false,1:6,2,12,7180
1,false,1:6,2,13,5281
1,false,1:6,2,14,4041
1,false,1:6,2,15,3190
1,false,1:6,2,16,2395
1,false,1:6,2,17,1840
1,false,1:6,2,18,1457
1,false,1:6,2,19,1131
1,false,1:6,2,20,944
1,false,1:6,2,21,819
1,false,1:6,2,22,632
1,false,1:6,2,23,582
1,false,1:6,2,24,491
1,false,1:6,2,25,463
1,false,1:6,2,26,396
1,false,1:6,2,27,317
1,false,1:6,2,28,290
1,false,1:6,2,29,290
1,false,1:6,2,30,285
1,false,1:6,2,31,278
1,false,1:6,2,32,207
1,false,1:6,2,33,249
1,false,1:6,2,34,224
1,false,1:6,2,35,203
1,false,1:6,2,36,199
1,false,1:6,2,37,188
1,false,1:6,2,38,201
1,false,1:6,2,39,187
1,false,1:6,2,40,185
1,false,1:6,2,41,188
1,false,1:6,2,42,173
1,false,1:6,2,43,176
1,false,1:6,2,44,168
1,false,1:6,2,45,158
1,false,1:6,2,46,112
1,false,1:6,2,47,101
1,false,1:6,2,48,97
1,false,1:6,2,49,102
1,false,1:6,2,50,79
1,false,1:6,2,51,77
1,false,1:6,2,52,74
1,false,1:6,2,53,62
1,false,1:6,2,54,54
1,false,1:6,2,55,49
1,false,1:6,2,56,54
1,false,1:6,2,57,51
1,false,1:6,2,58,36
1,false,1:6,2,59,55
1,false,1:6,2,60,34
1,false,1:6,2,61,59
1,false,1:6,2,62,45
1,false,1:6,2,63,35
1,false,1:6,2,64,35
1,false,1:6,2,65,44
1,false,1:6,2,66,44
1,false,1:6,2,67,44
1,false,1:6,2,68,53
1,false,1:6,2,69,46
1,false,1:6,2,70,31
1,false,1:6,2,71,26
1,false,1:6,2,72,37
1,false,1:6,2,73,22
1,false,1:6,2,74,36
1,false,1:6,2,75,38
1,false,1:6,2,76,33
1,false,1:6,2,77,34
1,false,1:6,2,78,36
1,false,1:6,2,79,22
1,false,1:6,2,80,29
1,false,1:6,2,81,24
1,false,1:6,2,82,14
1,false,1:6,2,83,11
1,false,1:6,2,84,9
1,false,1:6,2,85,14
1,false,1:6,2,86,12
1,false,1:6,2,87,9
1,false,1:6,2,88,13
1,false,1:6,2,89,13
1,false,1:6,2,90,9
1,false,1:6,2,91,12
1,false,1:6,2,92,10
1,false,1:6,2,93,8
1,false,1:6,2,94,8
1,false,1:6,2,95,11
1,false,1:6,2,96,7
1,false,1:6,2,97,6
1,false,1:6,2,98,3
1,false,1:6,2,99,2
1,false,1:6,2,100,0
2,false,1:6,2,1,0
2,false,1:6,2,2,0
2,false,1:6,2,3,4
2,false,1:6,2,4,1995
2,false,1:6,2,5,15958
2,false,1:6,2,6,25687
2,false,1:6,2,7,23759
2,false,1:6,2,8,17995
2,false,1:6,2,9,12793
2,false,1:6,2,10,9016
2,false,1:6,2,11,6898
2,false,1:6,2,12,5180
2,false,1:6,2,13,4111
2,false,1:6,2,14,3405
2,false,1:6,2,15,2653
2,false,1:6,2,16,2164
2,false,1:6,2,17,1674
2,false,1:6,2,18,1352
2,false,1:6,2,19,1109
2,false,1:6,2,20,971
2,false,1:6,2,21,794
2,false,1:6,2,22,741
2,false,1:6,2,23,637
2,false,1:6,2,24,581
2,false,1:6,2,25,544
2,false,1:6,2,26,496
2,false,1:6,2,27,435
2,false,1:6,2,28,475
2,false,1:6,2,29,463
2,false,1:6,2,30,411
2,false,1:6,2,31,426
2,false,1:6,2,32,397
2,false,1:6,2,33,425
2,false,1:6,2,34,392
2,false,1:6,2,35,382
2,false,1:6,2,36,374
2,false,1:6,2,37,392
2,false,1:6,2,38,378
2,false,1:6,2,39,422
2,false,1:6,2,40,409
2,false,1:6,2,41,433
2,false,1:6,2,42,424
2,false,1:6,2,43,474
2,false,1:6,2,44,408
2,false,1:6,2,45,368
2,false,1:6,2,46,325
2,false,1:6,2,47,290
2,false,1:6,2,48,297
2,false,1:6,2,49,223
2,false,1:6,2,50,197
2,false,1:6,2,51,156
2,false,1:6,2,52,125
2,false,1:6,2,53,113
2,false,1:6,2,54,97
2,false,1:6,2,55,90
2,false,1:6,2,56,71
2,false,1:6,2,57,68
2,false,1:6,2,58,80
2,false,1:6,2,59,79
2,false,1:6,2,60,66
2,false,1:6,2,61,75
2,false,1:6,2,62,77
2,false,1:6,2,63,60
2,false,1:6,2,64,65
2,false,1:6,2,65,48
2,false,1:6,2,66,49
2,false,1:6,2,67,62
2,false,1:6,2,68,51
2,false,1:6,2,69,53
2,false,1:6,2,70,53
2,false,1:6,2,71,63
2,false,1:6,2,72,50
2,false,1:6,2,73,60
2,false,1:6,2,74,51
2,false,1:6,2,75,36
2,false,1:6,2,76,40
2,false,1:6,2,77,30
2,false,1:6,2,78,37
2,false,1:6,2,79,34
2,false,1:6,2,80,26
2,false,1:6,2,81,25
2,false,1:6,2,82,23
