client,worker,cpu_mean,cpu_std
12,8,6.2785772357723575,0.08323532844997182
12,16,6.3033577235772364,0.1331504411912503
12,32,6.541398373983739,0.1155096927830851
12,64,7.679105691056911,0.20831291131315774
24,8,7.3871463414634135,0.10670377415721016
24,16,8.418455284552847,0.09968370628226468
24,32,8.6109837398374,0.05796292186097534
24,64,10.08082113821138,0.23669438970939358
48,8,6.886626016260163,0.04854761623776087
48,16,9.014040650406502,0.20856969673261727
48,32,10.601178861788616,0.05482294011065927
48,64,11.37,0.08597800261906766
96,8,7.005821138211381,0.14321617031242673
96,16,8.360943089430895,0.12292377292195664
96,32,12.220821138211383,0.1900159383958907
96,64,14.061056910569107,0.16909015055234278
144,8,7.0771951219512195,0.16390770292553672
144,16,8.30261788617886,0.11120487411396905
144,32,11.302951219512194,0.21591818060975518
144,64,16.385121951219514,0.2847336635719937
192,8,7.025276422764226,0.14354965898192246
192,16,8.319617886178863,0.07354447727834734
192,32,10.758048780487805,0.43466787300823195
192,64,14.959536585365854,0.29664221013341746
