PING 10.0.0.6 (10.0.0.6) 56(84) bytes of data.
64 bytes from 10.0.0.6: icmp_seq=1 ttl=64 time=1.24 ms
64 bytes from 10.0.0.6: icmp_seq=2 ttl=64 time=1.96 ms
64 bytes from 10.0.0.6: icmp_seq=3 ttl=64 time=1.29 ms
64 bytes from 10.0.0.6: icmp_seq=4 ttl=64 time=1.00 ms
64 bytes from 10.0.0.6: icmp_seq=5 ttl=64 time=0.823 ms
64 bytes from 10.0.0.6: icmp_seq=6 ttl=64 time=1.47 ms
64 bytes from 10.0.0.6: icmp_seq=7 ttl=64 time=1.14 ms
64 bytes from 10.0.0.6: icmp_seq=8 ttl=64 time=1.19 ms
64 bytes from 10.0.0.6: icmp_seq=9 ttl=64 time=0.942 ms
64 bytes from 10.0.0.6: icmp_seq=10 ttl=64 time=1.14 ms
64 bytes from 10.0.0.6: icmp_seq=11 ttl=64 time=0.914 ms
64 bytes from 10.0.0.6: icmp_seq=12 ttl=64 time=0.790 ms
64 bytes from 10.0.0.6: icmp_seq=13 ttl=64 time=2.84 ms
64 bytes from 10.0.0.6: icmp_seq=14 ttl=64 time=1.50 ms
64 bytes from 10.0.0.6: icmp_seq=15 ttl=64 time=1.55 ms
64 bytes from 10.0.0.6: icmp_seq=16 ttl=64 time=0.648 ms
64 bytes from 10.0.0.6: icmp_seq=17 ttl=64 time=1.01 ms
64 bytes from 10.0.0.6: icmp_seq=18 ttl=64 time=3.71 ms
64 bytes from 10.0.0.6: icmp_seq=19 ttl=64 time=1.21 ms
64 bytes from 10.0.0.6: icmp_seq=20 ttl=64 time=1.03 ms
64 bytes from 10.0.0.6: icmp_seq=21 ttl=64 time=1.61 ms
64 bytes from 10.0.0.6: icmp_seq=22 ttl=64 time=0.959 ms
64 bytes from 10.0.0.6: icmp_seq=23 ttl=64 time=1.07 ms
64 bytes from 10.0.0.6: icmp_seq=24 ttl=64 time=1.46 ms
64 bytes from 10.0.0.6: icmp_seq=25 ttl=64 time=0.684 ms
64 bytes from 10.0.0.6: icmp_seq=26 ttl=64 time=0.650 ms
64 bytes from 10.0.0.6: icmp_seq=27 ttl=64 time=1.18 ms
64 bytes from 10.0.0.6: icmp_seq=28 ttl=64 time=0.672 ms
64 bytes from 10.0.0.6: icmp_seq=29 ttl=64 time=0.827 ms
64 bytes from 10.0.0.6: icmp_seq=30 ttl=64 time=1.14 ms
64 bytes from 10.0.0.6: icmp_seq=31 ttl=64 time=0.713 ms
64 bytes from 10.0.0.6: icmp_seq=32 ttl=64 time=0.780 ms
64 bytes from 10.0.0.6: icmp_seq=33 ttl=64 time=0.783 ms
64 bytes from 10.0.0.6: icmp_seq=34 ttl=64 time=1.21 ms
64 bytes from 10.0.0.6: icmp_seq=35 ttl=64 time=1.05 ms
64 bytes from 10.0.0.6: icmp_seq=36 ttl=64 time=0.929 ms
64 bytes from 10.0.0.6: icmp_seq=37 ttl=64 time=0.861 ms
64 bytes from 10.0.0.6: icmp_seq=38 ttl=64 time=1.23 ms
64 bytes from 10.0.0.6: icmp_seq=39 ttl=64 time=1.03 ms
64 bytes from 10.0.0.6: icmp_seq=40 ttl=64 time=1.80 ms
64 bytes from 10.0.0.6: icmp_seq=41 ttl=64 time=0.923 ms
64 bytes from 10.0.0.6: icmp_seq=42 ttl=64 time=0.845 ms
64 bytes from 10.0.0.6: icmp_seq=43 ttl=64 time=1.19 ms
64 bytes from 10.0.0.6: icmp_seq=44 ttl=64 time=0.809 ms
64 bytes from 10.0.0.6: icmp_seq=45 ttl=64 time=1.61 ms
64 bytes from 10.0.0.6: icmp_seq=46 ttl=64 time=1.98 ms
64 bytes from 10.0.0.6: icmp_seq=47 ttl=64 time=2.01 ms
64 bytes from 10.0.0.6: icmp_seq=48 ttl=64 time=1.15 ms
64 bytes from 10.0.0.6: icmp_seq=49 ttl=64 time=1.23 ms
64 bytes from 10.0.0.6: icmp_seq=50 ttl=64 time=1.35 ms

--- 10.0.0.6 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9877ms
rtt min/avg/max/mdev = 0.648/1.224/3.714/0.550 ms
