PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=0.863 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=1.62 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=0.768 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=1.77 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=0.931 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=1.36 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=2.32 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=2.17 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=1.67 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=1.25 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=0.951 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=1.29 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=1.88 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=0.760 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=1.65 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=1.66 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.925 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=1.94 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=1.11 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=0.755 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=2.22 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=0.762 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=2.36 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=1.61 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=1.97 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=0.572 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=0.617 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=1.01 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=0.897 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=1.13 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=1.12 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=0.909 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=0.866 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=1.23 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=1.15 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=0.918 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=3.15 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=2.70 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=0.945 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.827 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=0.847 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=1.08 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=0.896 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=1.34 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.775 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=2.41 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=0.801 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=1.69 ms

--- 10.0.0.10 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9881ms
rtt min/avg/max/mdev = 0.572/1.332/3.157/0.595 ms
