client,cpu_mean,cpu_std
6,5.789229508196723,0.08713594926341038
24,3.656508196721313,0.08919090563272553
48,3.523262295081968,0.07052962386102694
96,3.413415300546449,0.07391504275411954
144,3.6860218579234982,0.028966659033154474
192,3.8734262295081976,0.19009102945806386
240,3.821546448087433,0.030535987534104903
