client,cpu_mean,cpu_std
6,9.88539344262295,0.22012402789256902
24,8.399792349726775,0.07456152976277304
48,7.569191256830602,0.21211680694651408
96,8.469393442622952,0.07438888473539641
144,8.930038251366122,0.048730335368407
192,9.320945355191258,0.12919690910014256
240,9.944021857923499,0.19817862231125424
