client,cpu_mean,cpu_std
6,9.163803278688524,0.5967067404994568
24,10.151770491803278,0.571493648935042
48,12.32290710382514,0.4183377784513045
96,15.590207650273223,0.2912464858372649
144,16.971054644808742,0.45327718560869656
192,17.077311475409832,0.6888920527370641
240,17.080562841530057,0.19956009011803513
