client,write_rt_mean,write_rt_std,read_rt_mean,read_rt_std
6,1.0986111111111112,0.17918534786329174,2.1434259259259263,0.09824440772295412
24,2.8280476624165147,0.33599973861666677,9.170061323618702,0.418388352694414
48,4.811222222222223,0.31977442859801203,16.325860655737703,0.007150382363571085
96,7.782111414693381,0.7901646731484588,34.15660412871889,0.2950082167251034
144,11.203560109289619,1.9116494055699702,51.353442622950816,1.4467676516638754
192,14.339692167577411,1.852230986043243,67.60709984061931,1.1005942658492984
240,17.913120522161506,1.4822809547155107,85.41155646303805,1.8777132566044892
