client,worker,ratio,sharded_rt_mean,sharded_rt_std,nonsharded_rt_mean,nonsharded_rt_std
12,64,1:1,1.9983333333333337,0.021256807188565516,1.9594444444444445,0.02302709086229185
12,64,1:3,1.9794444444444441,0.013076224773266313,1.9427777777777777,0.0031426968052735123
12,64,1:6,1.9705555555555556,0.006431020501550101,1.9561111111111111,0.02855577172421423
12,64,1:9,1.981111111111111,0.020199621069664313,1.955,0.023134069792952138
