client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,8.692424242424243,0.5269576610053172
12,64,1:3,9.795969696969694,0.2908913283718614
12,64,1:6,10.32409090909091,0.5346598723145023
12,64,1:9,10.279303030303028,0.3645332676367918
