client,mw,sharded,ratio,latency,weight
2,1,true,1:6,7,0
2,1,true,1:6,8,0
2,1,true,1:6,9,0
2,1,true,1:6,10,0.12
2,1,true,1:6,11,1.9500000000000002
2,1,true,1:6,12,7.99
2,1,true,1:6,13,17.29
2,1,true,1:6,14,25.730000000000004
2,1,true,1:6,15,30.019999999999996
2,1,true,1:6,16,30.21
2,1,true,1:6,17,28.110000000000007
2,1,true,1:6,18,24.46999999999999
2,1,true,1:6,19,21.160000000000004
2,1,true,1:6,20,17.509999999999998
2,1,true,1:6,21,14.14
2,1,true,1:6,22,11.450000000000003
2,1,true,1:6,23,10.069999999999993
2,1,true,1:6,24,7.3500000000000085
2,1,true,1:6,25,6.1699999999999875
2,1,true,1:6,26,5.220000000000013
2,1,true,1:6,27,4.359999999999985
2,1,true,1:6,28,3.4000000000000057
2,1,true,1:6,29,2.8999999999999915
2,1,true,1:6,30,2.3800000000000097
2,1,true,1:6,31,2.1700000000000017
2,1,true,1:6,32,1.7099999999999937
2,1,true,1:6,33,1.6800000000000068
2,1,true,1:6,34,1.3400000000000034
2,1,true,1:6,35,1.1799999999999926
2,1,true,1:6,36,1.1500000000000057
2,1,true,1:6,37,1.0499999999999972
2,1,true,1:6,38,0.8900000000000006
2,1,true,1:6,39,0.8600000000000136
2,1,true,1:6,40,0.7699999999999818
2,1,true,1:6,41,0.7000000000000028
2,1,true,1:6,42,0.6399999999999864
2,1,true,1:6,43,0.6300000000000239
2,1,true,1:6,44,0.5499999999999972
2,1,true,1:6,45,0.4200000000000017
2,1,true,1:6,46,0.45999999999999375
2,1,true,1:6,47,0.3999999999999915
2,1,true,1:6,48,0.39000000000000057
2,1,true,1:6,49,0.3300000000000125
2,1,true,1:6,50,0.37999999999999545
2,1,true,1:6,51,0.37000000000000455
2,1,true,1:6,52,0.3299999999999983
2,1,true,1:6,53,0.3300000000000125
2,1,true,1:6,54,0.29999999999998295
2,1,true,1:6,55,0.3399999999999892
2,1,true,1:6,56,0.3100000000000165
2,1,true,1:6,57,0.3299999999999841
2,1,true,1:6,58,0.29000000000000625
2,1,true,1:6,59,0.29000000000000625
2,1,true,1:6,60,0.23999999999999488
2,1,true,1:6,61,0.23000000000000398
2,1,true,1:6,62,0.22999999999998977
2,1,true,1:6,63,0.20000000000001705
2,1,true,1:6,64,0.2499999999999858
2,1,true,1:6,65,0.25
2,1,true,1:6,66,0.30000000000001137
2,1,true,1:6,67,0.23000000000000398
2,1,true,1:6,68,0.28999999999999204
2,1,true,1:6,69,0.2600000000000051
2,1,true,1:6,70,0.22999999999998977
2,1,true,1:6,71,0.2600000000000051
2,1,true,1:6,72,0.20999999999999375
2,1,true,1:6,73,0.2600000000000051
2,1,true,1:6,74,0.21999999999999886
2,1,true,1:6,75,0.3100000000000023
2,1,true,1:6,76,0.21999999999999886
2,1,true,1:6,77,0.25
2,1,true,1:6,78,0.18999999999999773
2,1,true,1:6,79,0.21999999999999886
2,1,true,1:6,80,0.1700000000000017
2,1,true,1:6,81,0.1799999999999926
2,1,true,1:6,82,0.17000000000001592
2,1,true,1:6,83,0.20000000000000284
2,1,true,1:6,84,0.09999999999999432
2,1,true,1:6,85,0.11999999999999034
2,1,true,1:6,86,0.12999999999999545
2,1,true,1:6,87,0.09000000000001762
2,1,true,1:6,88,0.10000000000000853
2,1,true,1:6,89,0.03999999999997783
2,1,true,1:6,90,0.04999999999999716
2,1,true,1:6,91,0.060000000000016485
2,1,true,1:6,92,0.029999999999986926
2,1,true,1:6,93,0.060000000000002274
2,1,true,1:6,94,0.09999999999999432
2,1,true,1:6,95,0.03999999999999204
2,1,true,1:6,96,0.060000000000002274
2,1,true,1:6,97,0.04000000000000625
2,1,true,1:6,98,0.04999999999999716
2,1,true,1:6,99,0.030000000000015348
2,1,true,1:6,100,0.14999999999997726
3,1,true,1:6,1,0
3,1,true,1:6,2,0
3,1,true,1:6,3,0
3,1,true,1:6,4,0
3,1,true,1:6,5,0
3,1,true,1:6,6,0
3,1,true,1:6,7,0
3,1,true,1:6,8,0.30000000000000004
3,1,true,1:6,9,2.09
3,1,true,1:6,10,13.410000000000004
3,1,true,1:6,11,18.36
3,1,true,1:6,12,24.720000000000002
3,1,true,1:6,13,27.319999999999997
3,1,true,1:6,14,27.84
3,1,true,1:6,15,25.67
3,1,true,1:6,16,22.39
3,1,true,1:6,17,19.879999999999995
3,1,true,1:6,18,17.310000000000016
3,1,true,1:6,19,14.459999999999994
3,1,true,1:6,20,12.139999999999986
3,1,true,1:6,21,10.030000000000001
3,1,true,1:6,22,8.490000000000009
3,1,true,1:6,23,7.030000000000001
3,1,true,1:6,24,5.5
3,1,true,1:6,25,4.890000000000001
3,1,true,1:6,26,4.079999999999998
3,1,true,1:6,27,3.6300000000000097
3,1,true,1:6,28,2.999999999999986
3,1,true,1:6,29,2.5600000000000165
3,1,true,1:6,30,1.9799999999999898
3,1,true,1:6,31,1.5899999999999892
3,1,true,1:6,32,1.5800000000000125
3,1,true,1:6,33,1.4599999999999937
3,1,true,1:6,34,1.1700000000000017
3,1,true,1:6,35,1.039999999999992
3,1,true,1:6,36,0.9599999999999937
3,1,true,1:6,37,0.7900000000000063
3,1,true,1:6,38,0.8400000000000034
3,1,true,1:6,39,0.6900000000000119
3,1,true,1:6,40,0.5699999999999932
3,1,true,1:6,41,0.539999999999992
3,1,true,1:6,42,0.5100000000000051
3,1,true,1:6,43,0.4299999999999926
3,1,true,1:6,44,0.4900000000000091
3,1,true,1:6,45,0.3500000000000085
3,1,true,1:6,46,0.4099999999999966
3,1,true,1:6,47,0.3400000000000034
3,1,true,1:6,48,0.30999999999998806
3,1,true,1:6,49,0.3400000000000034
3,1,true,1:6,50,0.3500000000000085
3,1,true,1:6,51,0.29999999999998295
3,1,true,1:6,52,0.30000000000001137
3,1,true,1:6,53,0.18000000000000682
3,1,true,1:6,54,0.2499999999999858
3,1,true,1:6,55,0.18999999999999773
3,1,true,1:6,56,0.2300000000000182
3,1,true,1:6,57,0.18999999999998352
3,1,true,1:6,58,0.20000000000001705
3,1,true,1:6,59,0.18999999999999773
3,1,true,1:6,60,0.1599999999999966
3,1,true,1:6,61,0.20999999999997954
3,1,true,1:6,62,0.1500000000000199
3,1,true,1:6,63,0.23000000000000398
3,1,true,1:6,64,0.1699999999999875
3,1,true,1:6,65,0.18000000000000682
3,1,true,1:6,66,0.22999999999998977
3,1,true,1:6,67,0.21999999999999886
3,1,true,1:6,68,0.22000000000001307
3,1,true,1:6,69,0.23999999999999488
3,1,true,1:6,70,0.2500000000000142
3,1,true,1:6,71,0.22999999999998977
3,1,true,1:6,72,0.1799999999999926
3,1,true,1:6,73,0.20000000000000284
3,1,true,1:6,74,0.1799999999999926
3,1,true,1:6,75,0.2500000000000142
3,1,true,1:6,76,0.23999999999999488
3,1,true,1:6,77,0.1700000000000017
3,1,true,1:6,78,0.1799999999999926
3,1,true,1:6,79,0.0799999999999983
3,1,true,1:6,80,0.1600000000000108
3,1,true,1:6,81,0.1700000000000017
3,1,true,1:6,82,0.09000000000000341
3,1,true,1:6,83,0.14999999999997726
3,1,true,1:6,84,0.14000000000001478
3,1,true,1:6,85,0.10999999999999943
3,1,true,1:6,86,0.10999999999998522
3,1,true,1:6,87,0.0700000000000216
3,1,true,1:6,88,0.06999999999999318
3,1,true,1:6,89,0.10999999999999943
3,1,true,1:6,90,0.04999999999998295
3,1,true,1:6,91,0.060000000000016485
3,1,true,1:6,92,0.06999999999999318
3,1,true,1:6,93,0.04000000000000625
3,1,true,1:6,94,0.030000000000001137
3,1,true,1:6,95,0.05000000000001137
3,1,true,1:6,96,0.03999999999999204
3,1,true,1:6,97,0.04999999999998295
3,1,true,1:6,98,0.020000000000010232
3,1,true,1:6,99,0.030000000000001137
3,1,true,1:6,100,0.12999999999999545
1,2,true,1:6,1,0
1,2,true,1:6,2,0
1,2,true,1:6,3,0
1,2,true,1:6,4,0
1,2,true,1:6,5,0
1,2,true,1:6,6,0
1,2,true,1:6,7,0
1,2,true,1:6,8,0.01
1,2,true,1:6,9,0.44000000000000017
1,2,true,1:6,10,8.15
1,2,true,1:6,11,17.0
1,2,true,1:6,12,27.88
1,2,true,1:6,13,33.36
1,2,true,1:6,14,32.589999999999996
1,2,true,1:6,15,28.78
1,2,true,1:6,16,24.089999999999996
1,2,true,1:6,17,20.02000000000001
1,2,true,1:6,18,16.25
1,2,true,1:6,19,12.689999999999984
1,2,true,1:6,20,11.150000000000006
1,2,true,1:6,21,9.079999999999998
1,2,true,1:6,22,7.010000000000005
1,2,true,1:6,23,5.859999999999999
1,2,true,1:6,24,4.530000000000001
1,2,true,1:6,25,4.090000000000003
1,2,true,1:6,26,3.309999999999988
1,2,true,1:6,27,2.750000000000014
1,2,true,1:6,28,2.4599999999999937
1,2,true,1:6,29,1.990000000000009
1,2,true,1:6,30,1.9799999999999898
1,2,true,1:6,31,1.5799999999999983
1,2,true,1:6,32,1.309999999999988
1,2,true,1:6,33,1.3100000000000165
1,2,true,1:6,34,1.1499999999999915
1,2,true,1:6,35,1.0799999999999983
1,2,true,1:6,36,0.8700000000000188
1,2,true,1:6,37,0.789999999999992
1,2,true,1:6,38,0.6199999999999903
1,2,true,1:6,39,0.6299999999999955
1,2,true,1:6,40,0.6100000000000136
1,2,true,1:6,41,0.6400000000000006
1,2,true,1:6,42,0.6700000000000017
1,2,true,1:6,43,0.5499999999999972
1,2,true,1:6,44,0.5500000000000114
1,2,true,1:6,45,0.38999999999998636
1,2,true,1:6,46,0.4899999999999949
1,2,true,1:6,47,0.4900000000000091
1,2,true,1:6,48,0.4200000000000017
1,2,true,1:6,49,0.3500000000000085
1,2,true,1:6,50,0.39999999999997726
1,2,true,1:6,51,0.39000000000000057
1,2,true,1:6,52,0.3500000000000085
1,2,true,1:6,53,0.3299999999999983
1,2,true,1:6,54,0.4099999999999966
1,2,true,1:6,55,0.36000000000001364
1,2,true,1:6,56,0.3199999999999932
1,2,true,1:6,57,0.3399999999999892
1,2,true,1:6,58,0.3100000000000165
1,2,true,1:6,59,0.30999999999998806
1,2,true,1:6,60,0.3399999999999892
1,2,true,1:6,61,0.27000000000002444
1,2,true,1:6,62,0.3100000000000023
1,2,true,1:6,63,0.21999999999998465
1,2,true,1:6,64,0.30000000000001137
1,2,true,1:6,65,0.3299999999999983
1,2,true,1:6,66,0.3299999999999841
1,2,true,1:6,67,0.2400000000000091
1,2,true,1:6,68,0.23000000000000398
1,2,true,1:6,69,0.2599999999999909
1,2,true,1:6,70,0.29000000000000625
1,2,true,1:6,71,0.2400000000000091
1,2,true,1:6,72,0.22999999999998977
1,2,true,1:6,73,0.20000000000000284
1,2,true,1:6,74,0.14000000000000057
1,2,true,1:6,75,0.20000000000000284
1,2,true,1:6,76,0.1700000000000017
1,2,true,1:6,77,0.12999999999999545
1,2,true,1:6,78,0.09000000000000341
1,2,true,1:6,79,0.11999999999999034
1,2,true,1:6,80,0.09000000000000341
1,2,true,1:6,81,0.09999999999999432
1,2,true,1:6,82,0.07000000000000739
1,2,true,1:6,83,0.09000000000000341
1,2,true,1:6,84,0.10000000000000853
1,2,true,1:6,85,0.06999999999999318
1,2,true,1:6,86,0.06999999999999318
1,2,true,1:6,87,0.05000000000001137
1,2,true,1:6,88,0.05999999999998806
1,2,true,1:6,89,0.05000000000001137
1,2,true,1:6,90,0.06999999999999318
1,2,true,1:6,91,0.030000000000001137
1,2,true,1:6,92,0.05999999999998806
1,2,true,1:6,93,0.04999999999999716
1,2,true,1:6,94,0.05000000000001137
1,2,true,1:6,95,0.030000000000001137
1,2,true,1:6,96,0.04000000000000625
1,2,true,1:6,97,0.04999999999999716
1,2,true,1:6,98,0.03999999999999204
1,2,true,1:6,99,0.04000000000000625
1,2,true,1:6,100,0.1700000000000017
2,2,true,1:6,1,0
2,2,true,1:6,2,0
2,2,true,1:6,3,0
2,2,true,1:6,4,0
2,2,true,1:6,5,0
2,2,true,1:6,6,0
2,2,true,1:6,7,0
2,2,true,1:6,8,0
2,2,true,1:6,9,0
2,2,true,1:6,10,0
2,2,true,1:6,11,0.66
2,2,true,1:6,12,5.890000000000001
2,2,true,1:6,13,16.509999999999998
2,2,true,1:6,14,29.36
2,2,true,1:6,15,35.599999999999994
2,2,true,1:6,16,34.31999999999999
2,2,true,1:6,17,30.230000000000004
2,2,true,1:6,18,25.009999999999998
2,2,true,1:6,19,19.42
2,2,true,1:6,20,15.739999999999995
2,2,true,1:6,21,12.340000000000003
2,2,true,1:6,22,9.710000000000008
2,2,true,1:6,23,8.11999999999999
2,2,true,1:6,24,6.239999999999995
2,2,true,1:6,25,5.160000000000011
2,2,true,1:6,26,4.359999999999999
2,2,true,1:6,27,3.8499999999999943
2,2,true,1:6,28,2.9000000000000057
2,2,true,1:6,29,2.559999999999988
2,2,true,1:6,30,2.1300000000000097
2,2,true,1:6,31,1.9399999999999977
2,2,true,1:6,32,1.7199999999999989
2,2,true,1:6,33,1.4200000000000017
2,2,true,1:6,34,1.3000000000000114
2,2,true,1:6,35,1.3399999999999892
2,2,true,1:6,36,1.1200000000000045
2,2,true,1:6,37,1.0600000000000023
2,2,true,1:6,38,0.8599999999999994
2,2,true,1:6,39,0.7599999999999909
2,2,true,1:6,40,0.8299999999999983
2,2,true,1:6,41,0.6800000000000068
2,2,true,1:6,42,0.6899999999999835
2,2,true,1:6,43,0.6200000000000188
2,2,true,1:6,44,0.5799999999999983
2,2,true,1:6,45,0.5999999999999943
2,2,true,1:6,46,0.5500000000000114
2,2,true,1:6,47,0.46999999999998465
2,2,true,1:6,48,0.4200000000000159
2,2,true,1:6,49,0.5999999999999943
2,2,true,1:6,50,0.5599999999999881
2,2,true,1:6,51,0.45000000000001705
2,2,true,1:6,52,0.4199999999999875
2,2,true,1:6,53,0.480000000000004
2,2,true,1:6,54,0.39000000000000057
2,2,true,1:6,55,0.4100000000000108
2,2,true,1:6,56,0.4299999999999926
2,2,true,1:6,57,0.3299999999999983
2,2,true,1:6,58,0.35999999999999943
2,2,true,1:6,59,0.3499999999999943
2,2,true,1:6,60,0.3400000000000176
2,2,true,1:6,61,0.38999999999998636
2,2,true,1:6,62,0.3599999999999852
2,2,true,1:6,63,0.3400000000000176
2,2,true,1:6,64,0.3200000000000074
2,2,true,1:6,65,0.28999999999999204
2,2,true,1:6,66,0.30000000000001137
2,2,true,1:6,67,0.3100000000000023
2,2,true,1:6,68,0.29999999999999716
2,2,true,1:6,69,0.28999999999999204
2,2,true,1:6,70,0.29000000000000625
2,2,true,1:6,71,0.2699999999999818
2,2,true,1:6,72,0.29000000000002046
2,2,true,1:6,73,0.2799999999999869
2,2,true,1:6,74,0.21999999999999886
2,2,true,1:6,75,0.2600000000000051
2,2,true,1:6,76,0.18999999999999773
2,2,true,1:6,77,0.2499999999999858
2,2,true,1:6,78,0.19000000000001194
2,2,true,1:6,79,0.1600000000000108
2,2,true,1:6,80,0.1799999999999926
2,2,true,1:6,81,0.14999999999999147
2,2,true,1:6,82,0.0800000000000125
2,2,true,1:6,83,0.12999999999999545
2,2,true,1:6,84,0.13000000000000966
2,2,true,1:6,85,0.0899999999999892
2,2,true,1:6,86,0.0799999999999983
2,2,true,1:6,87,0.11000000000001364
2,2,true,1:6,88,0.06999999999999318
2,2,true,1:6,89,0.09999999999999432
2,2,true,1:6,90,0.060000000000002274
2,2,true,1:6,91,0.09000000000000341
2,2,true,1:6,92,0.07000000000000739
2,2,true,1:6,93,0.029999999999972715
2,2,true,1:6,94,0.060000000000016485
2,2,true,1:6,95,0.04000000000000625
2,2,true,1:6,96,0.04999999999999716
2,2,true,1:6,97,0.01999999999999602
2,2,true,1:6,98,0.07000000000000739
2,2,true,1:6,99,0.05999999999998806
2,2,true,1:6,100,0.23999999999999488
3,2,true,1:6,1,0
3,2,true,1:6,2,0
3,2,true,1:6,3,0
3,2,true,1:6,4,0
3,2,true,1:6,5,0
3,2,true,1:6,6,0
3,2,true,1:6,7,0
3,2,true,1:6,8,0.06
3,2,true,1:6,9,0.9800000000000004
3,2,true,1:6,10,11.03
3,2,true,1:6,11,19.740000000000002
3,2,true,1:6,12,28.79
3,2,true,1:6,13,32.48
3,2,true,1:6,14,30.559999999999995
3,2,true,1:6,15,26.970000000000013
3,2,true,1:6,16,22.459999999999994
3,2,true,1:6,17,18.9
3,2,true,1:6,18,15.570000000000007
3,2,true,1:6,19,12.780000000000001
3,2,true,1:6,20,10.930000000000007
3,2,true,1:6,21,8.89
3,2,true,1:6,22,7.389999999999986
3,2,true,1:6,23,5.960000000000008
3,2,true,1:6,24,4.839999999999989
3,2,true,1:6,25,4.040000000000006
3,2,true,1:6,26,3.569999999999993
3,2,true,1:6,27,2.970000000000013
3,2,true,1:6,28,2.7399999999999807
3,2,true,1:6,29,2.1100000000000136
3,2,true,1:6,30,1.8999999999999915
3,2,true,1:6,31,1.5200000000000102
3,2,true,1:6,32,1.4500000000000028
3,2,true,1:6,33,1.1599999999999966
3,2,true,1:6,34,1.1099999999999852
3,2,true,1:6,35,1.0200000000000244
3,2,true,1:6,36,0.9599999999999795
3,2,true,1:6,37,0.7900000000000063
3,2,true,1:6,38,0.8499999999999943
3,2,true,1:6,39,0.730000000000004
3,2,true,1:6,40,0.7200000000000131
3,2,true,1:6,41,0.569999999999979
3,2,true,1:6,42,0.5600000000000023
3,2,true,1:6,43,0.5400000000000063
3,2,true,1:6,44,0.539999999999992
3,2,true,1:6,45,0.4099999999999966
3,2,true,1:6,46,0.480000000000004
3,2,true,1:6,47,0.37000000000001876
3,2,true,1:6,48,0.37999999999998124
3,2,true,1:6,49,0.4099999999999966
3,2,true,1:6,50,0.4100000000000108
3,2,true,1:6,51,0.35999999999999943
3,2,true,1:6,52,0.36999999999999034
3,2,true,1:6,53,0.3400000000000034
3,2,true,1:6,54,0.30000000000001137
3,2,true,1:6,55,0.29999999999999716
3,2,true,1:6,56,0.3200000000000074
3,2,true,1:6,57,0.3199999999999932
3,2,true,1:6,58,0.269999999999996
3,2,true,1:6,59,0.29000000000000625
3,2,true,1:6,60,0.2599999999999909
3,2,true,1:6,61,0.269999999999996
3,2,true,1:6,62,0.3200000000000074
3,2,true,1:6,63,0.21999999999999886
3,2,true,1:6,64,0.2400000000000091
3,2,true,1:6,65,0.20999999999997954
3,2,true,1:6,66,0.2500000000000284
3,2,true,1:6,67,0.1799999999999926
3,2,true,1:6,68,0.2599999999999909
3,2,true,1:6,69,0.2600000000000051
3,2,true,1:6,70,0.22999999999998977
3,2,true,1:6,71,0.269999999999996
3,2,true,1:6,72,0.22000000000001307
3,2,true,1:6,73,0.18999999999999773
3,2,true,1:6,74,0.20000000000000284
3,2,true,1:6,75,0.14000000000000057
3,2,true,1:6,76,0.15999999999998238
3,2,true,1:6,77,0.17000000000001592
3,2,true,1:6,78,0.14000000000000057
3,2,true,1:6,79,0.1599999999999966
3,2,true,1:6,80,0.11999999999999034
3,2,true,1:6,81,0.11000000000001364
3,2,true,1:6,82,0.12999999999999545
3,2,true,1:6,83,0.09999999999999432
3,2,true,1:6,84,0.07000000000000739
3,2,true,1:6,85,0.0799999999999983
3,2,true,1:6,86,0.10000000000000853
3,2,true,1:6,87,0.07999999999998408
3,2,true,1:6,88,0.07000000000000739
3,2,true,1:6,89,0.06999999999999318
3,2,true,1:6,90,0.04000000000000625
3,2,true,1:6,91,0.0799999999999983
3,2,true,1:6,92,0.060000000000016485
3,2,true,1:6,93,0.03999999999999204
3,2,true,1:6,94,0.04999999999999716
3,2,true,1:6,95,0.03999999999999204
3,2,true,1:6,96,0.060000000000002274
3,2,true,1:6,97,0.04000000000000625
3,2,true,1:6,98,0.04000000000000625
3,2,true,1:6,99,0.029999999999986926
3,2,true,1:6,100,0.18999999999999773
1,1,false,1:6,1,0
1,1,false,1:6,2,0
1,1,false,1:6,3,0
1,1,false,1:6,4,0
1,1,false,1:6,5,0
1,1,false,1:6,6,0
1,1,false,1:6,7,0
1,1,false,1:6,8,0.09999999999999999
1,1,false,1:6,9,1.5400000000000005
1,1,false,1:6,10,11.079999999999995
1,1,false,1:6,11,16.78
1,1,false,1:6,12,24.150000000000002
1,1,false,1:6,13,27.25
1,1,false,1:6,14,28.04
1,1,false,1:6,15,26.830000000000002
1,1,false,1:6,16,23.08
1,1,false,1:6,17,20.630000000000003
1,1,false,1:6,18,17.900000000000006
1,1,false,1:6,19,15.179999999999978
1,1,false,1:6,20,13.02000000000001
1,1,false,1:6,21,10.289999999999992
1,1,false,1:6,22,8.970000000000013
1,1,false,1:6,23,7.530000000000001
1,1,false,1:6,24,5.730000000000004
1,1,false,1:6,25,4.969999999999999
1,1,false,1:6,26,4.049999999999997
1,1,false,1:6,27,3.5700000000000074
1,1,false,1:6,28,2.859999999999985
1,1,false,1:6,29,2.200000000000003
1,1,false,1:6,30,1.8899999999999864
1,1,false,1:6,31,1.6700000000000017
1,1,false,1:6,32,1.5400000000000205
1,1,false,1:6,33,1.3799999999999955
1,1,false,1:6,34,1.1700000000000017
1,1,false,1:6,35,0.9799999999999898
1,1,false,1:6,36,0.9000000000000057
1,1,false,1:6,37,0.769999999999996
1,1,false,1:6,38,0.7000000000000028
1,1,false,1:6,39,0.7099999999999937
1,1,false,1:6,40,0.6300000000000097
1,1,false,1:6,41,0.5400000000000063
1,1,false,1:6,42,0.5099999999999909
1,1,false,1:6,43,0.4399999999999835
1,1,false,1:6,44,0.4700000000000131
1,1,false,1:6,45,0.4000000000000057
1,1,false,1:6,46,0.3999999999999915
1,1,false,1:6,47,0.36000000000001364
1,1,false,1:6,48,0.37999999999998124
1,1,false,1:6,49,0.3900000000000148
1,1,false,1:6,50,0.29999999999999716
1,1,false,1:6,51,0.2600000000000051
1,1,false,1:6,52,0.3199999999999932
1,1,false,1:6,53,0.35999999999999943
1,1,false,1:6,54,0.3199999999999932
1,1,false,1:6,55,0.21000000000000796
1,1,false,1:6,56,0.23000000000000398
1,1,false,1:6,57,0.28000000000000114
1,1,false,1:6,58,0.19999999999998863
1,1,false,1:6,59,0.2300000000000182
1,1,false,1:6,60,0.1700000000000017
1,1,false,1:6,61,0.20999999999997954
1,1,false,1:6,62,0.15000000000000568
1,1,false,1:6,63,0.1600000000000108
1,1,false,1:6,64,0.1799999999999926
1,1,false,1:6,65,0.18999999999999773
1,1,false,1:6,66,0.15999999999998238
1,1,false,1:6,67,0.19000000000001194
1,1,false,1:6,68,0.19000000000001194
1,1,false,1:6,69,0.21999999999998465
1,1,false,1:6,70,0.14000000000000057
1,1,false,1:6,71,0.20000000000000284
1,1,false,1:6,72,0.20000000000000284
1,1,false,1:6,73,0.15000000000000568
1,1,false,1:6,74,0.18000000000000682
1,1,false,1:6,75,0.21999999999998465
1,1,false,1:6,76,0.19000000000001194
1,1,false,1:6,77,0.14000000000000057
1,1,false,1:6,78,0.1699999999999875
1,1,false,1:6,79,0.10000000000000853
1,1,false,1:6,80,0.12000000000000455
1,1,false,1:6,81,0.13999999999998636
1,1,false,1:6,82,0.10000000000000853
1,1,false,1:6,83,0.11999999999999034
1,1,false,1:6,84,0.0799999999999983
1,1,false,1:6,85,0.060000000000016485
1,1,false,1:6,86,0.060000000000002274
1,1,false,1:6,87,0.09999999999999432
1,1,false,1:6,88,0.06999999999999318
1,1,false,1:6,89,0.0799999999999983
1,1,false,1:6,90,0.06999999999999318
1,1,false,1:6,91,0.05000000000002558
1,1,false,1:6,92,0.05999999999998806
1,1,false,1:6,93,0.030000000000001137
1,1,false,1:6,94,0.029999999999986926
1,1,false,1:6,95,0.05000000000001137
1,1,false,1:6,96,0.030000000000001137
1,1,false,1:6,97,0.030000000000001137
