client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,8.579909090909092,0.4353351579237768
12,64,1:3,7.646060606060606,0.23728735974077178
12,64,1:6,7.7415151515151495,0.3942421004820137
12,64,1:9,7.986212121212122,0.16334967029108274
