client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,20.52306060606061,0.604455952970708
12,64,1:3,15.620696969696972,0.2717214820731296
12,64,1:6,15.47736363636364,0.7702337557959233
12,64,1:9,14.177090909090913,0.5591763472535497
