client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,8.406121212121215,0.2459941356703577
12,64,1:3,8.199757575757575,0.4256014142598907
12,64,1:6,8.019484848484849,0.20868437862145928
12,64,1:9,7.850393939393943,0.280341481392183
