client,write_rt_mean,write_rt_std,read_rt_mean,read_rt_std
12,1.1233333333333335,0.04666666666666652,1.8399999999999999,0.0033333333333331883
24,1.3066666666666666,0.023333333333333428,3.6950000000000003,0.01833333333333309
