client,worker,ratio,sharded,queueLength,queueLength_std
12,64,1:1,true,1.4398495257428696,0.007442137246930961
12,64,1:1,false,1.420026371461395,0.01192980845684098
12,64,1:3,true,1.388330190791623,0.004122495083417707
12,64,1:3,false,1.4024272109603446,0.006736270830209431
12,64,1:6,true,1.4248016775451298,0.025524301869396065
12,64,1:6,false,1.4256903563465384,0.011094529415990232
12,64,1:9,true,1.413644801410055,0.012107969247091848
12,64,1:9,false,1.4411326215784814,0.0061624057879937685
