client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,13.479837398373988,0.4057217726287112
12,64,1:3,12.514764227642276,0.4138983094462891
12,64,1:6,10.750447154471546,0.3632782470834412
12,64,1:9,10.142032520325204,0.6034483366751661
