client,worker,ratio,sharded_rt_mean,sharded_rt_std,nonsharded_rt_mean,nonsharded_rt_std
12,64,1:1,1.9600000000000002,0.0696153452645055,1.8711111111111114,0.07876751226015916
12,64,1:3,1.8977777777777778,0.029101779674908453,1.982777777777778,0.029323651600881667
12,64,1:6,1.981111111111111,0.04485229531542074,1.8972222222222221,0.07170326369623171
12,64,1:9,1.9538888888888888,0.09678472994546858,1.9183333333333332,0.07906865277625412
