latency,weight
1,0
2,0
3,0
4,991
5,22175
6,56219
7,51447
8,32068
9,18988
10,12261
11,8361
12,6045
13,4608
14,3521
15,2743
16,2152
17,1684
18,1335
19,1113
20,967
21,831
22,737
23,647
24,565
25,490
26,471
27,436
28,380
29,337
30,359
31,259
32,273
33,274
34,258
35,238
36,236
37,210
38,210
39,200
40,201
41,163
42,164
43,139
44,149
45,146
46,130
47,135
48,140
49,118
50,137
51,124
52,126
53,97
54,110
55,109
56,98
57,107
58,84
59,95
60,95
61,83
62,86
63,86
64,80
65,59
66,66
67,63
68,36
69,39
70,50
71,51
72,37
73,36
74,35
75,43
76,39
77,29
78,33
79,29
80,28
81,29
82,20
83,24
84,23
85,23
86,17
87,13
88,15
89,18
90,13
91,9
92,13
93,16
94,10
95,10
96,7
97,6
98,9
99,15
100,7
