latency,weight
1,0
2,0
3,0
4,2150
5,37525
6,81068
7,65895
8,37199
9,21270
10,13885
11,9411
12,7088
13,5246
14,4060
15,3145
16,2478
17,2063
18,1560
19,1342
20,1126
21,1031
22,829
23,792
24,672
25,606
26,517
27,526
28,426
29,407
30,354
31,381
32,344
33,296
34,268
35,283
36,281
37,247
38,234
39,218
40,227
41,191
42,172
43,188
44,180
45,173
46,170
47,142
48,145
49,154
50,152
51,132
52,157
53,117
54,136
55,131
56,140
57,121
58,113
59,104
60,92
61,95
62,104
63,109
64,84
65,78
66,67
67,64
68,49
69,56
70,49
71,66
72,44
73,30
74,40
75,30
76,37
77,38
78,25
79,43
80,20
81,31
82,29
83,16
84,25
85,25
86,18
87,15
88,22
89,17
90,17
91,10
92,16
93,17
94,9
95,11
96,9
97,2
98,5
99,9
100,7
