latency,weight
1,0
2,0
3,0
4,156
5,8794
6,41030
7,55933
8,43893
9,28348
10,17771
11,11805
12,8209
13,6029
14,4527
15,3521
16,2766
17,2297
18,1790
19,1415
20,1234
21,1086
22,906
23,804
24,731
25,666
26,533
27,492
28,437
29,460
30,374
31,383
32,358
33,283
34,302
35,262
36,288
37,246
38,234
39,216
40,213
41,205
42,205
43,199
44,169
45,196
46,175
47,155
48,147
49,166
50,145
51,130
52,136
53,128
54,104
55,102
56,100
57,97
58,95
59,108
60,81
61,65
62,67
63,82
64,68
65,69
66,68
67,54
68,57
69,41
70,60
71,48
72,36
73,34
74,44
75,42
76,39
77,17
78,32
79,27
80,25
81,25
82,15
83,18
84,21
85,16
86,18
87,22
88,16
89,18
90,20
91,18
92,8
93,16
94,8
95,9
96,9
97,8
98,6
99,12
100,2
