latency,weight
1,0
2,0
3,0
4,84
5,5218
6,29082
7,44741
8,38546
9,26039
10,16730
11,11071
12,7500
13,5317
14,3906
15,3055
16,2279
17,1883
18,1587
19,1282
20,1069
21,931
22,759
23,729
24,607
25,521
26,443
27,439
28,383
29,384
30,331
31,304
32,278
33,279
34,239
35,239
36,248
37,222
38,201
39,223
40,191
41,170
42,159
43,151
44,166
45,138
46,142
47,136
48,131
49,121
50,145
51,124
52,128
53,103
54,100
55,86
56,104
57,85
58,93
59,88
60,89
61,73
62,59
63,53
64,65
65,58
66,67
67,54
68,44
69,34
70,44
71,36
72,31
73,27
74,37
75,31
76,23
77,32
78,24
79,26
80,20
81,9
82,25
83,7
84,20
85,17
86,14
87,17
88,12
89,14
90,13
91,15
92,13
93,6
94,13
95,15
96,10
97,12
98,6
99,5
100,4
