latency,weight
1,0
2,0
3,0
4,1142
5,27865
6,71360
7,62663
8,37540
9,22504
10,14611
11,10211
12,7420
13,5678
14,4403
15,3504
16,2741
17,2184
18,1894
19,1655
20,1258
21,1135
22,971
23,901
24,762
25,645
26,542
27,561
28,499
29,468
30,453
31,403
32,373
33,367
34,305
35,312
36,319
37,259
38,275
39,280
40,219
41,196
42,222
43,213
44,226
45,230
46,208
47,187
48,149
49,184
50,167
51,162
52,153
53,153
54,143
55,114
56,126
57,115
58,138
59,116
60,126
61,116
62,131
63,82
64,93
65,91
66,92
67,78
68,60
69,61
70,61
71,50
72,46
73,56
74,36
75,42
76,42
77,45
78,33
79,33
80,25
81,35
82,26
83,31
84,16
85,26
86,23
87,28
88,17
89,17
90,16
91,17
92,14
93,18
94,21
95,8
96,18
97,7
98,9
99,10
100,12
