requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.2771618625277161,20503.43755449812,96638.81910361494,20299.041480854034,977983.0938987021,21420.555768703754,40139
