PING 10.0.0.10 (10.0.0.10) 56(84) bytes of data.
64 bytes from 10.0.0.10: icmp_seq=1 ttl=64 time=1.29 ms
64 bytes from 10.0.0.10: icmp_seq=2 ttl=64 time=0.984 ms
64 bytes from 10.0.0.10: icmp_seq=3 ttl=64 time=1.34 ms
64 bytes from 10.0.0.10: icmp_seq=4 ttl=64 time=2.32 ms
64 bytes from 10.0.0.10: icmp_seq=5 ttl=64 time=1.08 ms
64 bytes from 10.0.0.10: icmp_seq=6 ttl=64 time=1.26 ms
64 bytes from 10.0.0.10: icmp_seq=7 ttl=64 time=1.27 ms
64 bytes from 10.0.0.10: icmp_seq=8 ttl=64 time=0.835 ms
64 bytes from 10.0.0.10: icmp_seq=9 ttl=64 time=0.675 ms
64 bytes from 10.0.0.10: icmp_seq=10 ttl=64 time=0.753 ms
64 bytes from 10.0.0.10: icmp_seq=11 ttl=64 time=0.807 ms
64 bytes from 10.0.0.10: icmp_seq=12 ttl=64 time=1.46 ms
64 bytes from 10.0.0.10: icmp_seq=13 ttl=64 time=1.30 ms
64 bytes from 10.0.0.10: icmp_seq=14 ttl=64 time=1.54 ms
64 bytes from 10.0.0.10: icmp_seq=15 ttl=64 time=1.19 ms
64 bytes from 10.0.0.10: icmp_seq=16 ttl=64 time=0.701 ms
64 bytes from 10.0.0.10: icmp_seq=17 ttl=64 time=1.58 ms
64 bytes from 10.0.0.10: icmp_seq=18 ttl=64 time=0.736 ms
64 bytes from 10.0.0.10: icmp_seq=19 ttl=64 time=0.856 ms
64 bytes from 10.0.0.10: icmp_seq=20 ttl=64 time=0.641 ms
64 bytes from 10.0.0.10: icmp_seq=21 ttl=64 time=0.861 ms
64 bytes from 10.0.0.10: icmp_seq=22 ttl=64 time=0.975 ms
64 bytes from 10.0.0.10: icmp_seq=23 ttl=64 time=0.784 ms
64 bytes from 10.0.0.10: icmp_seq=24 ttl=64 time=1.67 ms
64 bytes from 10.0.0.10: icmp_seq=25 ttl=64 time=2.16 ms
64 bytes from 10.0.0.10: icmp_seq=26 ttl=64 time=0.730 ms
64 bytes from 10.0.0.10: icmp_seq=27 ttl=64 time=0.830 ms
64 bytes from 10.0.0.10: icmp_seq=28 ttl=64 time=0.747 ms
64 bytes from 10.0.0.10: icmp_seq=29 ttl=64 time=0.648 ms
64 bytes from 10.0.0.10: icmp_seq=30 ttl=64 time=1.07 ms
64 bytes from 10.0.0.10: icmp_seq=31 ttl=64 time=1.70 ms
64 bytes from 10.0.0.10: icmp_seq=32 ttl=64 time=2.62 ms
64 bytes from 10.0.0.10: icmp_seq=33 ttl=64 time=2.28 ms
64 bytes from 10.0.0.10: icmp_seq=34 ttl=64 time=0.832 ms
64 bytes from 10.0.0.10: icmp_seq=35 ttl=64 time=1.41 ms
64 bytes from 10.0.0.10: icmp_seq=36 ttl=64 time=0.681 ms
64 bytes from 10.0.0.10: icmp_seq=37 ttl=64 time=0.925 ms
64 bytes from 10.0.0.10: icmp_seq=38 ttl=64 time=0.779 ms
64 bytes from 10.0.0.10: icmp_seq=39 ttl=64 time=0.850 ms
64 bytes from 10.0.0.10: icmp_seq=40 ttl=64 time=1.54 ms
64 bytes from 10.0.0.10: icmp_seq=41 ttl=64 time=1.59 ms
64 bytes from 10.0.0.10: icmp_seq=42 ttl=64 time=0.873 ms
64 bytes from 10.0.0.10: icmp_seq=43 ttl=64 time=0.653 ms
64 bytes from 10.0.0.10: icmp_seq=44 ttl=64 time=0.939 ms
64 bytes from 10.0.0.10: icmp_seq=45 ttl=64 time=1.44 ms
64 bytes from 10.0.0.10: icmp_seq=46 ttl=64 time=1.03 ms
64 bytes from 10.0.0.10: icmp_seq=47 ttl=64 time=0.667 ms
64 bytes from 10.0.0.10: icmp_seq=48 ttl=64 time=0.675 ms
64 bytes from 10.0.0.10: icmp_seq=49 ttl=64 time=0.695 ms
64 bytes from 10.0.0.10: icmp_seq=50 ttl=64 time=0.675 ms

--- 10.0.0.10 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9901ms
rtt min/avg/max/mdev = 0.641/1.120/2.626/0.484 ms
