latency,weight
1,0
2,0
3,0
4,157
5,8711
6,42259
7,59258
8,47035
9,29718
10,18767
11,12560
12,8642
13,6417
14,4822
15,3780
16,2946
17,2298
18,1918
19,1566
20,1308
21,1101
22,1000
23,868
24,803
25,718
26,618
27,618
28,550
29,484
30,445
31,411
32,439
33,404
34,339
35,317
36,334
37,273
38,246
39,215
40,231
41,215
42,204
43,205
44,172
45,195
46,183
47,167
48,153
49,137
50,118
51,138
52,152
53,149
54,128
55,115
56,103
57,91
58,114
59,92
60,82
61,86
62,81
63,81
64,88
65,59
66,77
67,47
68,53
69,50
70,43
71,39
72,42
73,30
74,40
75,22
76,27
77,25
78,30
79,31
80,25
81,27
82,27
83,23
84,21
85,19
86,28
87,17
88,14
89,13
90,13
91,13
92,13
93,7
94,6
95,7
96,10
97,11
98,12
99,7
100,9
