client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,17.144300813008133,0.4206600265712467
12,64,1:3,15.47056910569106,0.17685720702564434
12,64,1:6,10.244089430894308,0.1536729072300995
12,64,1:9,7.0199756097560995,0.15863245256548375
