client,worker,sharded,cpu_mean,cpu_std
12,64,1:1,10.127658536585367,0.20556696697177382
12,64,1:3,7.7810813008130095,0.1256492673406309
12,64,1:6,4.6790975609756105,0.11092001466364998
12,64,1:9,3.536170731707316,0.19169974953515748
