client,worker,ratio,sharded,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime
12,64,1:1,true,0.013623534339690707,0.09616303440436517,0.018406027540052505,0.6829964608579365,0.014942491434741323
12,64,1:1,false,0.013610686512669399,0.10053406538967409,0.012450564114661828,0.6620628121704107,0.013694943241965839
12,64,1:3,true,0.013927537171993664,0.10536578369199244,0.046734555770125724,1.4553747502609806,0.0176774804276976
12,64,1:3,false,0.013650643114459342,0.09638612485381004,0.012600654393499276,1.1126399415651098,0.01630931208235677
12,64,1:6,true,0.014526274999054317,0.11229905346786544,0.050669551448637745,3.840547309627135,0.026956665815256353
12,64,1:6,false,0.014040366850701555,0.09172520114223093,0.0138102002108071,3.0628414485013358,0.02523800254903145
12,64,1:9,true,0.015488973083580772,0.11633552071301922,0.05514778599420204,6.739470469428917,0.034391389582759425
12,64,1:9,false,0.014240282682264224,0.09591216772935736,0.014073520332724363,4.850062333493852,0.031216509689058147
