mw,sharded,ratio,rep,latency,weight
2,true,1:6,1,130,7
2,true,1:6,1,131,8
2,true,1:6,1,132,20
2,true,1:6,1,133,17
2,true,1:6,1,134,9
2,true,1:6,1,135,11
2,true,1:6,1,136,5
2,true,1:6,1,137,5
2,true,1:6,1,138,4
2,true,1:6,1,139,3
2,true,1:6,1,140,4
2,true,1:6,1,141,5
2,true,1:6,1,142,5
2,true,1:6,1,143,6
2,true,1:6,1,144,10
2,true,1:6,1,145,7
2,true,1:6,1,146,2
2,true,1:6,1,147,3
2,true,1:6,1,148,2
2,true,1:6,1,149,2
2,true,1:6,1,150,1
2,true,1:6,1,151,5
2,true,1:6,1,152,3
2,true,1:6,1,153,4
2,true,1:6,1,154,4
2,true,1:6,1,155,0
2,true,1:6,1,156,1
2,true,1:6,1,157,3
2,true,1:6,1,158,2
2,true,1:6,1,159,0
2,true,1:6,1,160,1
2,true,1:6,1,161,2
2,true,1:6,1,162,3
2,true,1:6,1,163,2
2,true,1:6,1,164,0
2,true,1:6,1,165,1
2,true,1:6,1,166,1
2,true,1:6,1,167,0
2,true,1:6,1,168,1
2,true,1:6,1,169,0
2,true,1:6,1,170,0
2,true,1:6,1,171,1
2,true,1:6,1,172,0
2,true,1:6,1,173,0
2,true,1:6,1,174,0
2,true,1:6,1,175,0
2,true,1:6,1,176,1
2,true,1:6,1,177,0
2,true,1:6,1,178,0
2,true,1:6,1,179,0
2,true,1:6,1,180,0
2,true,1:6,1,181,0
2,true,1:6,1,182,0
2,true,1:6,1,183,0
2,true,1:6,1,184,0
2,true,1:6,1,185,1
2,true,1:6,1,186,1
2,true,1:6,1,187,1
2,true,1:6,1,188,0
2,true,1:6,1,189,1
2,true,1:6,1,190,0
2,true,1:6,1,191,0
2,true,1:6,1,192,0
2,true,1:6,1,193,2
2,true,1:6,1,194,0
2,true,1:6,1,195,0
2,true,1:6,1,196,2
2,true,1:6,1,197,3
2,true,1:6,1,198,1
2,true,1:6,1,199,0
2,true,1:6,1,200,1
1,true,1:6,2,1,0
1,true,1:6,2,2,0
1,true,1:6,2,3,0
1,true,1:6,2,4,0
1,true,1:6,2,5,21
1,true,1:6,2,6,235
1,true,1:6,2,7,890
1,true,1:6,2,8,1866
1,true,1:6,2,9,2872
1,true,1:6,2,10,3415
1,true,1:6,2,11,3298
1,true,1:6,2,12,2972
1,true,1:6,2,13,2290
1,true,1:6,2,14,1734
1,true,1:6,2,15,1279
1,true,1:6,2,16,952
1,true,1:6,2,17,663
1,true,1:6,2,18,483
1,true,1:6,2,19,364
1,true,1:6,2,20,287
1,true,1:6,2,21,245
1,true,1:6,2,22,199
1,true,1:6,2,23,213
1,true,1:6,2,24,170
1,true,1:6,2,25,156
1,true,1:6,2,26,155
1,true,1:6,2,27,150
1,true,1:6,2,28,138
1,true,1:6,2,29,145
1,true,1:6,2,30,123
1,true,1:6,2,31,120
1,true,1:6,2,32,95
1,true,1:6,2,33,103
1,true,1:6,2,34,111
1,true,1:6,2,35,118
1,true,1:6,2,36,103
1,true,1:6,2,37,116
1,true,1:6,2,38,114
1,true,1:6,2,39,138
1,true,1:6,2,40,142
1,true,1:6,2,41,131
1,true,1:6,2,42,113
1,true,1:6,2,43,130
1,true,1:6,2,44,111
1,true,1:6,2,45,142
1,true,1:6,2,46,136
1,true,1:6,2,47,150
1,true,1:6,2,48,175
1,true,1:6,2,49,128
1,true,1:6,2,50,135
1,true,1:6,2,51,180
1,true,1:6,2,52,167
1,true,1:6,2,53,170
1,true,1:6,2,54,192
1,true,1:6,2,55,179
1,true,1:6,2,56,183
1,true,1:6,2,57,169
1,true,1:6,2,58,151
1,true,1:6,2,59,154
1,true,1:6,2,60,141
1,true,1:6,2,61,129
1,true,1:6,2,62,145
1,true,1:6,2,63,134
1,true,1:6,2,64,123
1,true,1:6,2,65,119
1,true,1:6,2,66,124
1,true,1:6,2,67,158
1,true,1:6,2,68,155
1,true,1:6,2,69,127
1,true,1:6,2,70,167
1,true,1:6,2,71,156
1,true,1:6,2,72,163
1,true,1:6,2,73,150
1,true,1:6,2,74,150
1,true,1:6,2,75,143
1,true,1:6,2,76,133
1,true,1:6,2,77,141
1,true,1:6,2,78,117
1,true,1:6,2,79,134
1,true,1:6,2,80,145
1,true,1:6,2,81,115
1,true,1:6,2,82,147
1,true,1:6,2,83,111
1,true,1:6,2,84,156
1,true,1:6,2,85,168
1,true,1:6,2,86,163
1,true,1:6,2,87,148
1,true,1:6,2,88,136
1,true,1:6,2,89,186
1,true,1:6,2,90,167
1,true,1:6,2,91,189
1,true,1:6,2,92,202
1,true,1:6,2,93,237
1,true,1:6,2,94,253
1,true,1:6,2,95,228
1,true,1:6,2,96,292
1,true,1:6,2,97,289
1,true,1:6,2,98,341
1,true,1:6,2,99,309
1,true,1:6,2,100,313
1,true,1:6,2,101,351
1,true,1:6,2,102,409
1,true,1:6,2,103,401
1,true,1:6,2,104,432
1,true,1:6,2,105,396
1,true,1:6,2,106,384
1,true,1:6,2,107,365
1,true,1:6,2,108,337
1,true,1:6,2,109,317
1,true,1:6,2,110,237
1,true,1:6,2,111,223
1,true,1:6,2,112,195
1,true,1:6,2,113,204
1,true,1:6,2,114,193
1,true,1:6,2,115,188
1,true,1:6,2,116,183
1,true,1:6,2,117,134
1,true,1:6,2,118,113
1,true,1:6,2,119,94
1,true,1:6,2,120,73
1,true,1:6,2,121,59
1,true,1:6,2,122,42
1,true,1:6,2,123,43
1,true,1:6,2,124,27
1,true,1:6,2,125,30
1,true,1:6,2,126,17
1,true,1:6,2,127,17
1,true,1:6,2,128,15
1,true,1:6,2,129,15
1,true,1:6,2,130,21
1,true,1:6,2,131,14
1,true,1:6,2,132,15
1,true,1:6,2,133,9
1,true,1:6,2,134,11
1,true,1:6,2,135,6
1,true,1:6,2,136,5
1,true,1:6,2,137,6
1,true,1:6,2,138,5
1,true,1:6,2,139,7
1,true,1:6,2,140,4
1,true,1:6,2,141,2
1,true,1:6,2,142,5
1,true,1:6,2,143,2
1,true,1:6,2,144,5
1,true,1:6,2,145,1
1,true,1:6,2,146,2
1,true,1:6,2,147,1
1,true,1:6,2,148,1
1,true,1:6,2,149,1
1,true,1:6,2,150,4
1,true,1:6,2,151,0
1,true,1:6,2,152,2
1,true,1:6,2,153,3
1,true,1:6,2,154,2
1,true,1:6,2,155,7
1,true,1:6,2,156,3
1,true,1:6,2,157,1
1,true,1:6,2,158,2
1,true,1:6,2,159,0
1,true,1:6,2,160,2
1,true,1:6,2,161,0
1,true,1:6,2,162,1
1,true,1:6,2,163,6
1,true,1:6,2,164,0
1,true,1:6,2,165,2
1,true,1:6,2,166,1
1,true,1:6,2,167,2
1,true,1:6,2,168,2
1,true,1:6,2,169,1
1,true,1:6,2,170,2
1,true,1:6,2,171,0
1,true,1:6,2,172,2
1,true,1:6,2,173,0
1,true,1:6,2,174,0
1,true,1:6,2,175,0
1,true,1:6,2,176,0
1,true,1:6,2,177,0
1,true,1:6,2,178,0
1,true,1:6,2,179,1
1,true,1:6,2,180,1
1,true,1:6,2,181,0
1,true,1:6,2,182,0
1,true,1:6,2,183,2
1,true,1:6,2,184,0
1,true,1:6,2,185,0
1,true,1:6,2,186,2
1,true,1:6,2,187,0
1,true,1:6,2,188,3
1,true,1:6,2,189,1
1,true,1:6,2,190,0
1,true,1:6,2,191,1
1,true,1:6,2,192,0
1,true,1:6,2,193,1
1,true,1:6,2,194,2
1,true,1:6,2,195,0
1,true,1:6,2,196,0
1,true,1:6,2,197,1
1,true,1:6,2,198,0
1,true,1:6,2,199,0
1,true,1:6,2,200,1
2,true,1:6,2,1,0
2,true,1:6,2,2,0
2,true,1:6,2,3,0
2,true,1:6,2,4,0
2,true,1:6,2,5,16
2,true,1:6,2,6,275
2,true,1:6,2,7,959
2,true,1:6,2,8,1963
2,true,1:6,2,9,3055
2,true,1:6,2,10,3771
2,true,1:6,2,11,3850
2,true,1:6,2,12,3237
2,true,1:6,2,13,2515
2,true,1:6,2,14,1961
2,true,1:6,2,15,1316
2,true,1:6,2,16,893
2,true,1:6,2,17,626
2,true,1:6,2,18,476
2,true,1:6,2,19,380
2,true,1:6,2,20,285
2,true,1:6,2,21,224
2,true,1:6,2,22,225
2,true,1:6,2,23,196
2,true,1:6,2,24,180
2,true,1:6,2,25,164
2,true,1:6,2,26,140
2,true,1:6,2,27,129
2,true,1:6,2,28,127
2,true,1:6,2,29,125
2,true,1:6,2,30,127
2,true,1:6,2,31,128
2,true,1:6,2,32,102
2,true,1:6,2,33,82
2,true,1:6,2,34,85
2,true,1:6,2,35,116
2,true,1:6,2,36,120
2,true,1:6,2,37,105
2,true,1:6,2,38,96
2,true,1:6,2,39,108
2,true,1:6,2,40,118
2,true,1:6,2,41,116
2,true,1:6,2,42,116
2,true,1:6,2,43,128
2,true,1:6,2,44,110
2,true,1:6,2,45,115
2,true,1:6,2,46,120
2,true,1:6,2,47,120
2,true,1:6,2,48,151
2,true,1:6,2,49,147
2,true,1:6,2,50,155
2,true,1:6,2,51,153
2,true,1:6,2,52,129
2,true,1:6,2,53,171
2,true,1:6,2,54,181
2,true,1:6,2,55,146
2,true,1:6,2,56,191
2,true,1:6,2,57,170
2,true,1:6,2,58,179
2,true,1:6,2,59,157
2,true,1:6,2,60,176
2,true,1:6,2,61,147
2,true,1:6,2,62,134
2,true,1:6,2,63,131
2,true,1:6,2,64,127
2,true,1:6,2,65,104
2,true,1:6,2,66,118
2,true,1:6,2,67,103
2,true,1:6,2,68,131
2,true,1:6,2,69,130
2,true,1:6,2,70,141
2,true,1:6,2,71,168
2,true,1:6,2,72,154
2,true,1:6,2,73,171
2,true,1:6,2,74,131
2,true,1:6,2,75,143
2,true,1:6,2,76,122
2,true,1:6,2,77,100
2,true,1:6,2,78,125
2,true,1:6,2,79,106
2,true,1:6,2,80,141
2,true,1:6,2,81,141
2,true,1:6,2,82,113
2,true,1:6,2,83,115
2,true,1:6,2,84,129
2,true,1:6,2,85,165
2,true,1:6,2,86,122
2,true,1:6,2,87,136
2,true,1:6,2,88,143
2,true,1:6,2,89,172
2,true,1:6,2,90,191
2,true,1:6,2,91,180
2,true,1:6,2,92,240
2,true,1:6,2,93,249
2,true,1:6,2,94,237
2,true,1:6,2,95,300
2,true,1:6,2,96,257
2,true,1:6,2,97,284
2,true,1:6,2,98,323
2,true,1:6,2,99,370
2,true,1:6,2,100,395
2,true,1:6,2,101,417
2,true,1:6,2,102,444
2,true,1:6,2,103,428
2,true,1:6,2,104,428
2,true,1:6,2,105,471
2,true,1:6,2,106,465
2,true,1:6,2,107,416
2,true,1:6,2,108,376
2,true,1:6,2,109,391
2,true,1:6,2,110,373
2,true,1:6,2,111,313
2,true,1:6,2,112,263
2,true,1:6,2,113,232
2,true,1:6,2,114,160
2,true,1:6,2,115,182
2,true,1:6,2,116,133
2,true,1:6,2,117,167
2,true,1:6,2,118,122
2,true,1:6,2,119,95
2,true,1:6,2,120,73
2,true,1:6,2,121,49
2,true,1:6,2,122,44
2,true,1:6,2,123,32
2,true,1:6,2,124,29
2,true,1:6,2,125,20
2,true,1:6,2,126,24
2,true,1:6,2,127,16
2,true,1:6,2,128,22
2,true,1:6,2,129,22
2,true,1:6,2,130,7
2,true,1:6,2,131,15
2,true,1:6,2,132,10
2,true,1:6,2,133,6
2,true,1:6,2,134,7
2,true,1:6,2,135,5
2,true,1:6,2,136,11
2,true,1:6,2,137,7
2,true,1:6,2,138,3
2,true,1:6,2,139,7
2,true,1:6,2,140,5
2,true,1:6,2,141,5
2,true,1:6,2,142,5
2,true,1:6,2,143,1
2,true,1:6,2,144,2
2,true,1:6,2,145,3
2,true,1:6,2,146,5
2,true,1:6,2,147,3
2,true,1:6,2,148,6
2,true,1:6,2,149,1
2,true,1:6,2,150,4
2,true,1:6,2,151,5
2,true,1:6,2,152,3
2,true,1:6,2,153,5
2,true,1:6,2,154,3
2,true,1:6,2,155,0
2,true,1:6,2,156,3
2,true,1:6,2,157,3
2,true,1:6,2,158,3
2,true,1:6,2,159,1
2,true,1:6,2,160,1
2,true,1:6,2,161,0
2,true,1:6,2,162,3
2,true,1:6,2,163,1
2,true,1:6,2,164,2
2,true,1:6,2,165,1
2,true,1:6,2,166,0
2,true,1:6,2,167,0
2,true,1:6,2,168,1
2,true,1:6,2,169,4
2,true,1:6,2,170,4
2,true,1:6,2,171,9
2,true,1:6,2,172,1
2,true,1:6,2,173,0
2,true,1:6,2,174,0
2,true,1:6,2,175,2
2,true,1:6,2,176,2
2,true,1:6,2,177,2
2,true,1:6,2,178,2
2,true,1:6,2,179,0
2,true,1:6,2,180,1
2,true,1:6,2,181,1
2,true,1:6,2,182,0
2,true,1:6,2,183,0
2,true,1:6,2,184,0
2,true,1:6,2,185,0
2,true,1:6,2,186,0
2,true,1:6,2,187,1
2,true,1:6,2,188,1
2,true,1:6,2,189,0
2,true,1:6,2,190,0
2,true,1:6,2,191,1
2,true,1:6,2,192,0
2,true,1:6,2,193,1
2,true,1:6,2,194,0
2,true,1:6,2,195,1
2,true,1:6,2,196,0
2,true,1:6,2,197,0
2,true,1:6,2,198,0
2,true,1:6,2,199,1
2,true,1:6,2,200,0
1,true,1:6,3,1,0
1,true,1:6,3,2,0
1,true,1:6,3,3,0
1,true,1:6,3,4,1
1,true,1:6,3,5,42
1,true,1:6,3,6,314
1,true,1:6,3,7,999
1,true,1:6,3,8,2249
1,true,1:6,3,9,2993
1,true,1:6,3,10,3512
1,true,1:6,3,11,3416
1,true,1:6,3,12,2875
1,true,1:6,3,13,2229
1,true,1:6,3,14,1724
1,true,1:6,3,15,1189
1,true,1:6,3,16,890
1,true,1:6,3,17,631
1,true,1:6,3,18,496
1,true,1:6,3,19,386
1,true,1:6,3,20,307
1,true,1:6,3,21,263
1,true,1:6,3,22,200
1,true,1:6,3,23,188
1,true,1:6,3,24,200
1,true,1:6,3,25,158
1,true,1:6,3,26,159
1,true,1:6,3,27,127
1,true,1:6,3,28,136
1,true,1:6,3,29,100
1,true,1:6,3,30,124
1,true,1:6,3,31,113
1,true,1:6,3,32,125
1,true,1:6,3,33,124
1,true,1:6,3,34,105
1,true,1:6,3,35,112
1,true,1:6,3,36,83
1,true,1:6,3,37,100
1,true,1:6,3,38,98
1,true,1:6,3,39,103
1,true,1:6,3,40,117
1,true,1:6,3,41,125
1,true,1:6,3,42,116
1,true,1:6,3,43,116
1,true,1:6,3,44,121
1,true,1:6,3,45,128
1,true,1:6,3,46,130
1,true,1:6,3,47,121
1,true,1:6,3,48,116
1,true,1:6,3,49,107
1,true,1:6,3,50,135
1,true,1:6,3,51,133
1,true,1:6,3,52,135
1,true,1:6,3,53,143
1,true,1:6,3,54,121
1,true,1:6,3,55,111
1,true,1:6,3,56,117
1,true,1:6,3,57,101
1,true,1:6,3,58,110
1,true,1:6,3,59,111
1,true,1:6,3,60,123
1,true,1:6,3,61,116
1,true,1:6,3,62,137
1,true,1:6,3,63,130
1,true,1:6,3,64,129
1,true,1:6,3,65,121
1,true,1:6,3,66,148
1,true,1:6,3,67,167
1,true,1:6,3,68,161
1,true,1:6,3,69,132
1,true,1:6,3,70,104
1,true,1:6,3,71,106
1,true,1:6,3,72,115
1,true,1:6,3,73,105
1,true,1:6,3,74,122
1,true,1:6,3,75,132
1,true,1:6,3,76,121
1,true,1:6,3,77,124
1,true,1:6,3,78,122
1,true,1:6,3,79,116
1,true,1:6,3,80,117
1,true,1:6,3,81,136
1,true,1:6,3,82,123
1,true,1:6,3,83,128
1,true,1:6,3,84,136
1,true,1:6,3,85,147
1,true,1:6,3,86,136
1,true,1:6,3,87,162
1,true,1:6,3,88,194
1,true,1:6,3,89,168
1,true,1:6,3,90,160
1,true,1:6,3,91,216
1,true,1:6,3,92,182
1,true,1:6,3,93,189
1,true,1:6,3,94,223
1,true,1:6,3,95,245
1,true,1:6,3,96,270
1,true,1:6,3,97,291
1,true,1:6,3,98,321
1,true,1:6,3,99,293
1,true,1:6,3,100,304
1,true,1:6,3,101,352
1,true,1:6,3,102,368
1,true,1:6,3,103,406
1,true,1:6,3,104,392
1,true,1:6,3,105,364
1,true,1:6,3,106,365
1,true,1:6,3,107,323
1,true,1:6,3,108,301
1,true,1:6,3,109,302
1,true,1:6,3,110,332
1,true,1:6,3,111,262
1,true,1:6,3,112,237
1,true,1:6,3,113,204
1,true,1:6,3,114,203
1,true,1:6,3,115,179
1,true,1:6,3,116,184
1,true,1:6,3,117,153
1,true,1:6,3,118,158
1,true,1:6,3,119,123
1,true,1:6,3,120,101
1,true,1:6,3,121,91
1,true,1:6,3,122,61
1,true,1:6,3,123,43
1,true,1:6,3,124,34
1,true,1:6,3,125,38
1,true,1:6,3,126,32
1,true,1:6,3,127,18
1,true,1:6,3,128,14
1,true,1:6,3,129,18
1,true,1:6,3,130,15
1,true,1:6,3,131,13
1,true,1:6,3,132,11
1,true,1:6,3,133,10
1,true,1:6,3,134,10
1,true,1:6,3,135,4
1,true,1:6,3,136,10
1,true,1:6,3,137,5
1,true,1:6,3,138,9
1,true,1:6,3,139,3
1,true,1:6,3,140,5
1,true,1:6,3,141,5
1,true,1:6,3,142,4
1,true,1:6,3,143,3
1,true,1:6,3,144,5
1,true,1:6,3,145,4
1,true,1:6,3,146,2
1,true,1:6,3,147,2
1,true,1:6,3,148,0
1,true,1:6,3,149,2
1,true,1:6,3,150,1
1,true,1:6,3,151,2
1,true,1:6,3,152,1
1,true,1:6,3,153,3
1,true,1:6,3,154,1
1,true,1:6,3,155,1
1,true,1:6,3,156,1
1,true,1:6,3,157,1
1,true,1:6,3,158,2
1,true,1:6,3,159,2
1,true,1:6,3,160,2
1,true,1:6,3,161,2
1,true,1:6,3,162,1
1,true,1:6,3,163,4
1,true,1:6,3,164,3
1,true,1:6,3,165,3
1,true,1:6,3,166,4
1,true,1:6,3,167,3
1,true,1:6,3,168,1
1,true,1:6,3,169,0
1,true,1:6,3,170,0
1,true,1:6,3,171,0
1,true,1:6,3,172,0
1,true,1:6,3,173,2
1,true,1:6,3,174,1
1,true,1:6,3,175,0
1,true,1:6,3,176,0
1,true,1:6,3,177,0
1,true,1:6,3,178,1
1,true,1:6,3,179,0
1,true,1:6,3,180,0
1,true,1:6,3,181,1
1,true,1:6,3,182,1
1,true,1:6,3,183,3
1,true,1:6,3,184,2
1,true,1:6,3,185,0
1,true,1:6,3,186,1
1,true,1:6,3,187,1
1,true,1:6,3,188,1
1,true,1:6,3,189,0
1,true,1:6,3,190,0
1,true,1:6,3,191,0
1,true,1:6,3,192,0
1,true,1:6,3,193,0
1,true,1:6,3,194,0
