PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=1.23 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=1.06 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=0.830 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=0.862 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=0.898 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=0.767 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=0.960 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=0.914 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=0.851 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=1.13 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=0.960 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.877 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=0.884 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=1.08 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=1.24 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=1.14 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=1.65 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=0.997 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=1.09 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=1.32 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=2.09 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=0.881 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=1.00 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=0.906 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=0.896 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=1.27 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=0.889 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=0.925 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=0.847 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.895 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=0.853 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=1.40 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=0.857 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=1.03 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=0.960 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=0.798 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=0.731 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=0.856 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=0.918 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=0.974 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=1.34 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=1.55 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=1.18 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=2.97 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=0.805 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.997 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=1.40 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=1.19 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.835 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.882 ms

--- 10.0.0.5 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9901ms
rtt min/avg/max/mdev = 0.731/1.079/2.979/0.373 ms
