PING 10.0.0.5 (10.0.0.5) 56(84) bytes of data.
64 bytes from 10.0.0.5: icmp_seq=1 ttl=64 time=0.871 ms
64 bytes from 10.0.0.5: icmp_seq=2 ttl=64 time=1.02 ms
64 bytes from 10.0.0.5: icmp_seq=3 ttl=64 time=1.19 ms
64 bytes from 10.0.0.5: icmp_seq=4 ttl=64 time=1.17 ms
64 bytes from 10.0.0.5: icmp_seq=5 ttl=64 time=1.06 ms
64 bytes from 10.0.0.5: icmp_seq=6 ttl=64 time=0.837 ms
64 bytes from 10.0.0.5: icmp_seq=7 ttl=64 time=3.98 ms
64 bytes from 10.0.0.5: icmp_seq=8 ttl=64 time=6.27 ms
64 bytes from 10.0.0.5: icmp_seq=9 ttl=64 time=0.828 ms
64 bytes from 10.0.0.5: icmp_seq=10 ttl=64 time=0.837 ms
64 bytes from 10.0.0.5: icmp_seq=11 ttl=64 time=0.912 ms
64 bytes from 10.0.0.5: icmp_seq=12 ttl=64 time=0.895 ms
64 bytes from 10.0.0.5: icmp_seq=13 ttl=64 time=1.02 ms
64 bytes from 10.0.0.5: icmp_seq=14 ttl=64 time=0.936 ms
64 bytes from 10.0.0.5: icmp_seq=15 ttl=64 time=1.25 ms
64 bytes from 10.0.0.5: icmp_seq=16 ttl=64 time=1.29 ms
64 bytes from 10.0.0.5: icmp_seq=17 ttl=64 time=0.863 ms
64 bytes from 10.0.0.5: icmp_seq=18 ttl=64 time=1.81 ms
64 bytes from 10.0.0.5: icmp_seq=19 ttl=64 time=0.928 ms
64 bytes from 10.0.0.5: icmp_seq=20 ttl=64 time=0.814 ms
64 bytes from 10.0.0.5: icmp_seq=21 ttl=64 time=1.12 ms
64 bytes from 10.0.0.5: icmp_seq=22 ttl=64 time=0.788 ms
64 bytes from 10.0.0.5: icmp_seq=23 ttl=64 time=0.996 ms
64 bytes from 10.0.0.5: icmp_seq=24 ttl=64 time=0.799 ms
64 bytes from 10.0.0.5: icmp_seq=25 ttl=64 time=1.12 ms
64 bytes from 10.0.0.5: icmp_seq=26 ttl=64 time=1.37 ms
64 bytes from 10.0.0.5: icmp_seq=27 ttl=64 time=0.976 ms
64 bytes from 10.0.0.5: icmp_seq=28 ttl=64 time=1.01 ms
64 bytes from 10.0.0.5: icmp_seq=29 ttl=64 time=0.748 ms
64 bytes from 10.0.0.5: icmp_seq=30 ttl=64 time=0.815 ms
64 bytes from 10.0.0.5: icmp_seq=31 ttl=64 time=1.31 ms
64 bytes from 10.0.0.5: icmp_seq=32 ttl=64 time=1.09 ms
64 bytes from 10.0.0.5: icmp_seq=33 ttl=64 time=0.977 ms
64 bytes from 10.0.0.5: icmp_seq=34 ttl=64 time=0.855 ms
64 bytes from 10.0.0.5: icmp_seq=35 ttl=64 time=1.21 ms
64 bytes from 10.0.0.5: icmp_seq=36 ttl=64 time=0.842 ms
64 bytes from 10.0.0.5: icmp_seq=37 ttl=64 time=0.885 ms
64 bytes from 10.0.0.5: icmp_seq=38 ttl=64 time=0.819 ms
64 bytes from 10.0.0.5: icmp_seq=39 ttl=64 time=0.827 ms
64 bytes from 10.0.0.5: icmp_seq=40 ttl=64 time=1.44 ms
64 bytes from 10.0.0.5: icmp_seq=41 ttl=64 time=1.29 ms
64 bytes from 10.0.0.5: icmp_seq=42 ttl=64 time=1.39 ms
64 bytes from 10.0.0.5: icmp_seq=43 ttl=64 time=0.890 ms
64 bytes from 10.0.0.5: icmp_seq=44 ttl=64 time=0.968 ms
64 bytes from 10.0.0.5: icmp_seq=45 ttl=64 time=0.937 ms
64 bytes from 10.0.0.5: icmp_seq=46 ttl=64 time=0.991 ms
64 bytes from 10.0.0.5: icmp_seq=47 ttl=64 time=1.02 ms
64 bytes from 10.0.0.5: icmp_seq=48 ttl=64 time=0.901 ms
64 bytes from 10.0.0.5: icmp_seq=49 ttl=64 time=0.893 ms
64 bytes from 10.0.0.5: icmp_seq=50 ttl=64 time=0.931 ms

--- 10.0.0.5 ping statistics ---
50 packets transmitted, 50 received, 0% packet loss, time 9878ms
rtt min/avg/max/mdev = 0.748/1.182/6.274/0.863 ms
