requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.1871931725457148,24741.7118865123,78129.47305269072,16165.014573886057,734580.1927378038,17347.498515189214,149514
