requestType,queueLength,netthreadTime,queueTime,workerPreTime,memcachedRTT,workerPostTime, totalRequests
GET,1.2650446053590125,22496.034820444023,102268.39935828792,30149.18661799421,797188.9228950291,23466.41716858477,251203
